,q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
13,0.009009438837319934,-0.05571960281714882,0.020211232505685715,0.8138024502114775,1.5504382990193626,1.273982344241165,-1.0333002771250692,0.6594893357717958,0.7057223061341128,-0.05529908684992299,0.2642300407386301,-0.02039344330834649,0.7773615958105324,-2.0250150444579385,1.262425856709994,-1.108138841317713,-0.7271397984513792,0.6884607373297341,0.13523211567018167,-0.10410962673698092,0.026077478543075263,0.4805831527721389,-1.6933894668644895,1.211726415162496,-1.2692195108695787,-0.7614712400577088,0.5052159574926385,-0.09881012948889613,-0.12671154473764887,-0.022450914149414313,0.5728403093132506,1.5782103239712286,1.2621673594107192,-1.1740946995640396,0.5131117803629348,0.5806687792813493
14,0.00884173314728578,-0.05429904355393195,0.023557267275318046,0.8177639445070795,1.546746969117885,1.4803178742084575,-1.0317784289226166,0.6702193421032383,0.822076118416478,-0.05460940851705954,0.26264911579996486,-0.024439136553245467,0.772203197172809,-2.0225811233081106,1.4695804774157666,-1.109969375618901,-0.7277554597183309,0.7975633514105368,0.13496599430931913,-0.10391034788065107,0.03051239237688225,0.47628937999639365,-1.6932784541991626,1.4060364122240254,-1.2712579834629019,-0.7491003502053937,0.5816731372889026,-0.09911974048608037,-0.12733191639841968,-0.02693898736683009,0.5769591914546349,1.565778373293878,1.4687555289040068,-1.1729823212156534,0.5363537615351244,0.6780995523910943
15,0.008681905424104045,-0.052993819624605275,0.02677172272230655,0.8217808107946826,1.5426543379974573,1.6749953968178573,-1.0301991274847204,0.6801725758919717,0.9321669037241199,-0.053879256144194074,0.2608634437551231,-0.02833397697460492,0.7669426086706527,-2.0198335196368697,1.6655022222144742,-1.1118119584352242,-0.7282960837060762,0.9003231866489604,0.134694537917935,-0.10367288523193512,0.03476911615240249,0.4719226703869258,-1.6931413649421767,1.5891835241102772,-1.2733243850310547,-0.735696429778912,0.6533591758995049,-0.09944906437610035,-0.127866747476183,-0.03127311733616718,0.5811298491036565,1.551579873786317,1.663979142285259,-1.1718767617867771,0.5615365632498703,0.7705993594697255
16,0.008529105072494549,-0.05172904468833117,0.02987743520408304,0.8258336663512612,1.5383593981147776,1.8601407752593746,-1.0285733998685804,0.6893313531094533,1.0371981681942364,-0.053122193649930205,0.25894525325006107,-0.03212467011464264,0.7616128551665303,-2.016884040956754,1.8523044500672512,-1.1136632672761002,-0.7287601824653193,0.9978213024467448,0.13441956698376384,-0.10340145173143331,0.038882596204478224,0.4675054499410886,-1.6929786464821208,1.76315016375017,-1.2754025985042647,-0.72204964454857,0.7209993833038735,-0.09979272064339059,-0.12837912939750515,-0.0355039513472306,0.5853264449555123,1.5361209593368763,1.8499873925865413,-1.1707650284832556,0.5871756505888596,0.8591782320180484
17,0.00838248149717711,-0.05042983240427201,0.03289724107807921,0.8299031284537902,1.5340611419265442,2.0378798727230154,-1.0269122731313964,0.6976779897271405,1.138373417964023,-0.05235178495287152,0.25696677293073467,-0.035857921515576305,0.7562469615229087,-2.013844494780303,2.0321005199352276,-1.115519979650947,-0.7291462680467642,1.0911387582056276,0.13414290199454015,-0.10310026031974588,0.04288777886795162,0.46306014465623546,-1.6927907462075844,1.9299187440726178,-1.277476506812759,-0.708950160284674,0.7853190694814357,-0.10014532877238569,-0.12893215358895224,-0.03968213668982525,0.5895231417053994,1.519907763833887,2.028929472839915,-1.169634128510934,0.6117864886337793,0.9448462015368669
18,0.008241184102871545,-0.04902129643159016,0.03585397670172686,0.833969814379244,1.5299585618894547,2.2103385523987895,-1.0252267743303678,0.7051948017164904,1.236896159170678,-0.05158159397162165,0.2550002314430999,-0.03958043671962372,0.7508779526022548,-2.010826688620055,2.2070037907795386,-1.1173787730691827,-0.7294528525011149,1.181356613327349,0.1338663634379985,-0.1027735239374731,0.046819610477664926,0.45860918052971944,-1.6925781115071568,2.09147167800654,-1.2795299928867638,-0.6971881427575298,0.8470435444116198,-0.10050150824752016,-0.12958891147709065,-0.04385832065375615,0.5936941020485149,1.5034464211656793,2.202954576077445,-1.1684710690756568,0.6338845424663164,1.0286132995269865
19,0.00810436229429767,-0.047428550429448,0.03877047843245773,0.8380143414045974,1.5262506504602071,2.3796426774767037,-1.0235279305226952,0.7118641050489602,1.3339698979513974,-0.05082518462478417,0.25311785743311294,-0.04333892126900259,0.7455388532670353,-2.00794242998855,2.379127621561315,-1.119236325040225,-0.7296784478790752,1.269555927213647,0.13359177180187343,-0.1024254555252152,0.05071303736846031,0.454174983558894,-1.6923411897694272,2.2497913784808508,-1.281546939656507,-0.6875537577374439,0.9068981180738528,-0.10085587855322858,-0.1304124944884865,-0.04808315052882825,0.5978134886800559,1.4872430652205846,2.374211895331195,-1.1672628573832693,0.6519852771681582,1.1114895574892112
20,0.007971165476175303,-0.04557670805700789,0.04166958262770355,0.842017326806825,1.5231364000954999,2.5479181111467653,-1.0218267687655773,0.7176682156960077,1.4307981404433778,-0.05009612083096271,0.2513918795467297,-0.047180080705930626,0.7402626883797171,-2.0053035263983268,2.5505853712416875,-1.1210893130734927,-0.7298215662313494,1.3568177592662598,0.13332094757389945,-0.10206026802357243,0.05460300587517996,0.4497799797411124,-1.692080428382985,2.4068602584244667,-1.283511230052215,-0.6808371709947224,0.9656081004475623,-0.10120305917394552,-0.13146599404970605,-0.05240727360484647,0.6018554642952194,1.4718038298869327,2.544850623633226,-1.1659965006396158,0.6646041578209916,1.1944850069243453
21,0.007840743053224264,-0.0433908829734322,0.044574125644896115,0.8459593878629011,1.5208148032520308,2.717290716598984,-1.0201343161162146,0.7225894496290897,1.5285843927838167,-0.04940796650876085,0.2498945264299063,-0.05115062057262563,0.7350824828027668,-2.003021785361924,2.7234903987817924,-1.1229344146784026,-0.7298807196086414,1.4442231688869274,0.1330557112418111,-0.10168217437314503,0.05852446233266613,0.44544659507372786,-1.6917962747364192,2.564660730766307,-1.2854067470041148,-0.6778285482996715,1.0238988015121766,-0.1015376695941055,-0.13281250158731553,-0.05688133717161582,0.6057941915892027,1.4576348490530548,2.717019954015603,-1.164659006050542,0.6702566495065035,1.278609679333194
22,0.007708361664568908,-0.04070290903344735,0.04750694384146715,0.8498460580193016,1.5192453407541562,2.8898863570233666,-1.018439876929417,0.7268894756589767,1.6285321611099108,-0.04875595327669017,0.24865591652839136,-0.0552972464113053,0.7299867369018903,-2.0011517736615536,2.899956063142759,-1.1247754246108002,-0.7297069773054697,1.532853215477388,0.13279481491516446,-0.10126975611330748,0.06251235307576099,0.4411633932817201,-1.6912609219235113,2.7251752084352843,-1.2872336743515367,-0.6777931311034892,1.0824955312471227,-0.10185767529944137,-0.13528184163551563,-0.06155598851894125,0.6096420444259497,1.4449701880369974,2.8928690795103904,-1.1632298078103527,0.6699548673012823,1.364873606216562
