t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qdd_fl1,qdd_fl2,qdd_fl3,qdd_fr1,qdd_fr2,qdd_fr3,qdd_bl1,qdd_bl2,qdd_bl3,qdd_br1,qdd_br2,qdd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
4.335,0.099987151613002,-0.502927424619016,1.19975784770476,-0.099956020178131,-0.502938687739719,1.19979007865502,-0.099903552469881,0.501931585823862,-1.19750411992898,0.099878202637149,0.501939032199082,-1.19752770585386,-5.99360840937901E-06,-0.000218590005669,-0.000136261328817,7.32698580214697E-06,-0.000219214155297,-0.00013408719473,1.22137036340691E-05,0.000145366717944,0.000301394832993,-1.28871348891825E-05,0.000145554386006,0.000300208074551,2.0271570112852E-06,0.000200697706207,4.37921528069625E-05,-3.92609810544925E-06,0.000201417292773,4.16431743046773E-05,-7.73586228308604E-06,-0.000132736617153,-0.000197232677109,9.18368225019962E-06,-0.000133158922502,-0.000195756620505,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3375,0.099987136660562,-0.502927967958237,1.1997575077335,-0.099956001921936,-0.502939232628066,1.19978974408551,-0.099903522056399,0.501931947166742,-1.19750336952144,0.099878170562733,0.501939394004527,-1.19752695839015,-5.98856300045798E-06,-0.000218088287247,-0.00013615237551,7.3171888227214E-06,-0.000218710637013,-0.000133983614692,1.21943870263013E-05,0.00014503489906,0.00030090228296,-1.28641934537096E-05,0.000145221509755,0.000299719217078,2.03315331291463E-06,0.000200704646969,4.39327181845381E-05,-3.93097005257125E-06,0.000201423994941,4.17839588315566E-05,-7.74201036499524E-06,-0.00013274269233,-0.000197374502919,9.18842341572812E-06,-0.000133164570194,-0.000195899090737,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.34,0.099987121720828,-0.502928510043054,1.19975716803681,-0.099955983690309,-0.502939776257514,1.19978940977714,-0.099903491691304,0.50193230767998,-1.19750262034749,0.099878138545744,0.501939754977694,-1.1975262121508,-5.98350260361258E-06,-0.000217586551695,-0.000136043070843,7.30737966819107E-06,-0.000218207102196,-0.000133879682744,1.21750550573552E-05,0.000144703065135,0.000300409378588,-1.2841240176158E-05,0.000144888619533,0.000299230003652,2.03915044494352E-06,0.000200711646585,4.40732983406633E-05,-3.93584326729979E-06,0.000201430756306,4.19247576246562E-05,-7.74816078319418E-06,-0.000132748806777,-0.000197516388653,9.19316755698674E-06,-0.000133170257527,-0.000196041620256,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3425,0.09998710679384,-0.502929050873424,1.19975682861558,-0.099955965483281,-0.502940318628021,1.19978907573081,-0.099903461374635,0.501932667363539,-1.19750187240802,0.099878106586213,0.501940115118547,-1.19752546713671,-5.97842721726433E-06,-0.000217084798864,-0.000135933414782,7.2975583353703E-06,-0.000217703550697,-0.000133775398854,1.21557077209256E-05,0.000144371216072,0.000299916119725,-1.2818275049655E-05,0.000144555715241,0.000298740434124,2.04514846713196E-06,0.000200718705011,4.42138935122667E-05,-3.94071774678529E-06,0.000201437576815,4.20655712129026E-05,-7.75431348542862E-06,-0.000132754960546,-0.000197658334126,9.19791474185595E-06,-0.000133175984716,-0.000196184208803,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.345,0.099987091879634,-0.502929590449302,1.19975648947069,-0.099955947300883,-0.502940859739543,1.19978874194739,-0.099903431106431,0.50193302621738,-1.19750112570391,0.099878074684168,0.50194047442705,-1.19752472334878,-5.97333683926616E-06,-0.000216583028607,-0.000135823407289,7.28772482109247E-06,-0.000217199982369,-0.000133670762987,1.21363450112382E-05,0.000144039351772,0.000299422506222,-1.27952980666805E-05,0.000144222796781,0.000298250508346,2.05114733712253E-06,0.000200725822367,4.4354503583462E-05,-3.94559348819032E-06,0.000201444456456,4.22063995356442E-05,-7.76046852887338E-06,-0.000132761153592,-0.000197800339537,9.20266492121248E-06,-0.000133181751595,-0.000196326856728,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3475,0.099987076978247,-0.502930128770645,1.19975615060301,-0.099955929143144,-0.502941399592037,1.19978840842775,-0.099903400886729,0.501933384241463,-1.19750038023606,0.099878042839641,0.501940832903168,-1.19752398078788,-5.96823146732883E-06,-0.000216081240778,-0.000135713048328,7.27787912219569E-06,-0.000216696397063,-0.000133565775104,1.21169669226513E-05,0.000143707472137,0.000298928537931,-1.27723092195523E-05,0.000143889864054,0.00029776022617,2.05714698702846E-06,0.000200732998811,4.44951283501596E-05,-3.95047048868048E-06,0.000201451395226,4.23472423848351E-05,-7.76662599806057E-06,-0.000132767385846,-0.000197942405179,9.20741801668214E-06,-0.000133187557901,-0.000196469564535,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.35,0.099987062089718,-0.502930665837406,1.19975581201343,-0.099955911010096,-0.502941938185461,1.19978807517279,-0.099903370715569,0.501933741435751,-1.19749963600534,0.099878011052659,0.501941190546863,-1.19752323945493,-5.96311109916314E-06,-0.000215579435229,-0.000135602337859,7.26802123551807E-06,-0.000216192794633,-0.000133460435168,1.20975734495232E-05,0.000143375577068,0.000298434214701,-1.27493085005881E-05,0.000143556916958,0.00029726958745,2.06314734896296E-06,0.000200740234504,4.46357676082699E-05,-3.95534874542136E-06,0.000201458393121,4.24880995524291E-05,-7.77278597752229E-06,-0.000132773657242,-0.000198084531348,9.21217394989071E-06,-0.000133193403371,-0.000196612332729,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3525,0.099987047214083,-0.502931201649542,1.19975547370282,-0.099955892901769,-0.50294247551977,1.19978774218338,-0.099903340592989,0.501934097800204,-1.19749889301266,0.099877979323254,0.501941547358101,-1.19752249935079,-5.95797573259301E-06,-0.000215077611814,-0.000135491275847,7.25815115790245E-06,-0.000215689174929,-0.000133354743142,1.20781645860713E-05,0.000143043666467,0.000297939536384,-1.27262959022365E-05,0.000143223955394,0.000296778592036,2.06914837430402E-06,0.000200747529561,4.47764211985348E-05,-3.96022825397511E-06,0.000201465450158,4.26289708341883E-05,-7.7789485408011E-06,-0.000132779967737,-0.00019822671826,9.21693265517194E-06,-0.000133199287809,-0.000196755161684,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.355,0.09998703235138,-0.502931736207006,1.19975513567207,-0.099955874818194,-0.502943011594921,1.1997874094604,-0.099903310519028,0.501934453334782,-1.19749815125889,0.099877947651454,0.501941903336843,-1.19752176047638,-5.95282536589493E-06,-0.000214575770383,-0.000135379862254,7.24826888621057E-06,-0.000215185537804,-0.000133248698991,1.20587403259495E-05,0.000142711740236,0.000297444502827,-1.27032714174684E-05,0.000142890979266,0.000296287239779,2.07515009148872E-06,0.00020075488392,4.49170891410237E-05,-3.96510900349005E-06,0.000201472566424,4.27698560411073E-05,-7.78511371748133E-06,-0.000132786317397,-0.000198368965821,9.22169411769139E-06,-0.000133205211271,-0.000196898051249,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
4.3575,0.099987017501647,-0.502932269509752,1.19975479792204,-0.0999558567594,-0.502943546410868,1.19978707700473,-0.099903280493723,0.501934808039446,-1.19749741074492,0.09987791603729,0.501942258483052,-1.19752102283258,-5.94765999745855E-06,-0.00021407391079,-0.000135268097044,7.23837441730889E-06,-0.000214681883111,-0.00013314230268,1.20393006626707E-05,0.000142379798278,0.000296949113879,-1.26802350393855E-05,0.000142557988475,0.000295795530525,2.0811525482189E-06,0.000200762297474,4.50577715006377E-05,-3.96999098151104E-06,0.000201479742023,4.29107549879887E-05,-7.79128152615775E-06,-0.000132792706313,-0.000198511273858,9.22645833532257E-06,-0.000133211173875,-0.000197041001143,0.428960321671633,3.02166871756275,0.907849709257672,-0.43033211013363,3.02001964581746,0.904199004416495,5.97416787075513,4.09302573733596,2.0979131952249,-5.97106967981276,4.06900914583224,2.09056487685592
