t[s],q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3
0.25,0,-0.496376731593448,0.037455603773763,0,-0.496376731593448,0.037455603773763,0,0.66302137397368,0.321393155720712,0,0.66302137397368,0.321393155720712,0,2.14591895530554,-11.641619424662,0,2.14591895530554,-11.641619424662,0,0.497842889305137,16.8898408971435,0,0.497842889305137,16.8898408971435,0,0.639481610760216,0.177117211106032,0,0.639481610760216,0.177117211106032,0,0.134672686259322,0.021063240562642,0,0.134672686259322,0.021063240562642
0.2525,0,-0.489313770167993,0.009241278571057,0,-0.489313770167993,0.009241278571057,0,0.664194933495048,0.362136417275018,0,0.664194933495048,0.362136417275018,0,2.42826201671791,-11.5466413969637,0,2.42826201671791,-11.5466413969637,0,0.489649790672979,16.7220029123752,0,0.489649790672979,16.7220029123752,0,0.624757096018326,0.169010163057241,0,0.624757096018326,0.169010163057241,0,0.127728438355875,0.01897823738039,0,0.127728438355875,0.01897823738039
0.255,0,-0.481594888662015,-0.018739563440955,0,-0.481594888662015,-0.018739563440955,0,0.665334107708334,0.40246538300201,0,0.665334107708334,0.40246538300201,0,2.70358776224619,-11.4520512442309,0,2.70358776224619,-11.4520512442309,0,0.479273142422745,16.5543274534827,0,0.479273142422745,16.5543274534827,0,0.609487036381337,0.160329812978447,0,0.609487036381337,0.160329812978447,0,0.121187974943783,0.016932857224659,0,0.121187974943783,0.016932857224659
0.2575,0,-0.473236457925071,-0.046487296343025,0,-0.473236457925071,-0.046487296343025,0,0.666433483272308,0.442380468915418,0,0.666433483272308,0.442380468915418,0,2.97221935473678,-11.3576415711616,0,2.97221935473678,-11.3576415711616,0,0.466647220445164,16.3868225182782,0,0.466647220445164,16.3868225182782,0,0.596542986827975,0.153182604122982,0,0.596542986827975,0.153182604122982,0,0.115235368402465,0.014982639798076,0,0.115235368402465,0.014982639798076
0.26,0,-0.464254724282464,-0.074002555485394,0,-0.464254724282464,-0.074002555485394,0,0.667488865076488,0.481882024274721,0,0.667488865076488,0.481882024274721,0,3.23424243576771,-11.2633970177926,0,3.23424243576771,-11.2633970177926,0,0.451898949047584,16.2194821202664,0,0.451898949047584,16.2194821202664,0,0.585847302587909,0.147504486898682,0,0.585847302587909,0.147504486898682,0,0.110162167190871,0.013205463592038,0,0.110162167190871,0.013205463592038
0.2625,0,-0.454665898881109,-0.101286050027534,0,-0.454665898881109,-0.101286050027534,0,0.668496402163359,0.520970379481173,0,0.668496402163359,0.520970379481173,0,3.48967554661734,-11.1693564745816,0,3.48967554661734,-11.1693564745816,0,0.435209676154153,16.0522963223533,0,0.435209676154153,16.0522963223533,0,0.576489183239607,0.142618242537338,0,0.576489183239607,0.142618242537338,0,0.106290282005391,0.011685517856691,0,0.106290282005391,0.011685517856691
0.265,0,-0.444486192865797,-0.128338489133369,0,-0.444486192865797,-0.128338489133369,0,0.669452243596166,0.559645864934887,0,0.669452243596166,0.559645864934887,0,3.73853722451631,-11.075558835259,0,3.73853722451631,-11.075558835259,0,0.416760752972023,15.8852551872066,0,0.416760752972023,15.8852551872066,0,0.567557778102936,0.137846615282424,0,0.567557778102936,0.137846615282424,0,0.103941625373958,0.010506992222866,0,0.103941625373958,0.010506992222866
0.2675,0,-0.433731691494932,-0.155160541741665,0,-0.433731691494932,-0.155160541741665,0,0.670353938280691,0.597908704303827,0,0.670353938280691,0.597908704303827,0,3.98085638154299,-10.9820346305447,0,3.98085638154299,-10.9820346305447,0,0.396851688978349,15.7183393302832,0,0.396851688978349,15.7183393302832,0,0.558268537543329,0.132608929389038,0,0.558268537543329,0.132608929389038,0,0.103332820740099,0.009726516173991,0,0.103332820740099,0.009726516173991
0.27,0,-0.4224177506468,-0.181752643728429,0,-0.4224177506468,-0.181752643728429,0,0.671207145747723,0.635758502854652,0,0.671207145747723,0.635758502854652,0,4.21672204117904,-10.8887659362509,0,4.21672204117904,-10.8887659362509,0,0.376466597378996,15.5514746303235,0,0.376466597378996,15.5514746303235,0,0.548568694532145,0.126884089377582,0,0.548568694532145,0.126884089377582,0,0.104070451304034,0.009241036932794,0,0.104070451304034,0.009241036932794
0.2725,0,-0.410559464139966,-0.208115147232312,0,-0.410559464139966,-0.208115147232312,0,0.672020439602765,0.673194643667987,0,0.672020439602765,0.673194643667987,0,4.44624482439337,-10.7957174187769,0,4.44624482439337,-10.7957174187769,0,0.356835563349927,15.3845672996571,0,0.356835563349927,15.3845672996571,0,0.538668404957622,0.120852051931202,0,0.538668404957622,0.120852051931202,0,0.105541918286412,0.008890129320123,0,0.105541918286412,0.008890129320123
0.275,0,-0.398171925450994,-0.234248404282681,0,-0.398171925450994,-0.234248404282681,0,0.672802397254329,0.710216509534494,0,0.672802397254329,0.710216509534494,0,4.66953538034067,-10.7028537218017,0,4.66953538034067,-10.7028537218017,0,0.339188993072626,15.2175235249481,0,0.339188993072626,15.2175235249481,0,0.528778167835343,0.114693036116012,0,0.528778167835343,0.114693036116012,0,0.107134336864611,0.008513293283015,0,0.107134336864611,0.008513293283015
0.2775,0,-0.385270189458848,-0.260152756871732,0,-0.385270189458848,-0.260152756871732,0,0.673561138104968,0.746823508032503,0,0.673561138104968,0.746823508032503,0,4.88669888106194,-10.6101414664522,0,4.88669888106194,-10.6101414664522,0,0.324608554353619,15.0502598303368,0,0.324608554353619,15.0502598303368,0,0.519086663274353,0.10856891662064,0,0.519086663274353,0.10856891662064,0,0.108295081104298,0.007966391209684,0,0.108295081104298,0.007966391209684
0.28,0,-0.371869022013704,-0.285828471830694,0,-0.371869022013704,-0.285828471830694,0,0.674301351890267,0.783015232356816,0,0.674301351890267,0.783015232356816,0,5.09779948455544,-10.5175620814962,0,5.09779948455544,-10.5175620814962,0,0.313062123613803,14.8827701496574,0,0.313062123613803,14.8827701496574,0,0.509619185773542,0.102504200694912,0,0.509619185773542,0.102504200694912,0,0.108922759197478,0.007227811675914,0,0.108922759197478,0.007227811675914
0.2825,0,-0.357983057932747,-0.311275781916112,0,-0.357983057932747,-0.311275781916112,0,0.675026173485109,0.818791359852606,0,0.675026173485109,0.818791359852606,0,5.30288275484986,-10.4251037088366,0,5.30288275484986,-10.4251037088366,0,0.304012633070508,14.7150835109066,0,0.304012633070508,14.7150835109066,0,0.500326957956354,0.096461119211878,0,0.500326957956354,0.096461119211878,0,0.109120549114207,0.006331491261353,0,0.109120549114207,0.006331491261353
0.285,0,-0.343626931382485,-0.336494919715323,0,-0.343626931382485,-0.336494919715323,0,0.67573873004331,0.854151568282919,0,0.67573873004331,0.854151568282919,0,5.50199416364069,-10.3327545237123,0,5.50199416364069,-10.3327545237123,0,0.296920507508792,14.5472291163504,0,0.296920507508792,14.5472291163504,0,0.491160834622993,0.090401593794983,0,0.491160834622993,0.090401593794983,0,0.108992644669178,0.005311642383771,0,0.108992644669178,0.005311642383771
0.2875,0,-0.328815227807666,-0.361486109973198,0,-0.328815227807666,-0.361486109973198,0,0.67644199179518,0.889095536890255,0,0.67644199179518,0.889095536890255,0,5.69518124419146,-10.2405026431772,0,5.69518124419146,-10.2405026431772,0,0.291263409319669,14.3792345410168,0,0.291263409319669,14.3792345410168,0,0.482073494543095,0.084290527575466,0,0.482073494543095,0.084290527575466,0,0.108639313691969,0.004201330017203,0,0.108639313691969,0.004201330017203
0.29,0,-0.313562054010459,-0.386249500390227,0,-0.313562054010459,-0.386249500390227,0,0.677137387354515,0.923622959451284,0,0.677137387354515,0.923622959451284,0,5.88251178261029,-10.1483356126771,0,5.88251178261029,-10.1483356126771,0,0.286688343135035,14.2111113739463,0,0.286688343135035,14.2111113739463,0,0.473035535161973,0.078122114017152,0,0.473035535161973,0.078122114017152,0,0.108122255134351,0.003022346648504,0,0.108122255134351,0.003022346648504
0.2925,0,-0.297881245120495,-0.410785194937313,0,-0.297881245120495,-0.410785194937313,0,0.677825470329643,0.957733537992124,0,0.677825470329643,0.957733537992124,0,6.06406506030874,-10.056240653219,0,6.06406506030874,-10.056240653219,0,0.282938430477581,14.0428621307,0,0.282938430477581,14.0428621307,0,0.464027724378481,0.071907171471335,0,0.464027724378481,0.071907171471335,0,0.107481276655077,0.001790086618296,0,0.107481276655077,0.001790086618296
0.295,0,-0.28178663314921,-0.435093297083441,0,-0.28178663314921,-0.435093297083441,0,0.678506784285789,0.991426974633574,0,0.678506784285789,0.991426974633574,0,6.23992049063876,-9.96420498208593,0,6.23992049063876,-9.96420498208593,0,0.279757896076779,13.8744892226955,0,0.279757896076779,13.8744892226955,0,0.455030946825515,0.065656709105808,0,0.455030946825515,0.065656709105808,0,0.10675593464985,0.000519870830803,0,0.10675593464985,0.000519870830803
0.2975,0,-0.265292073279866,-0.459173906384853,0,-0.265292073279866,-0.459173906384853,0,0.679181817248099,1.02470297550325,0,0.679181817248099,1.02470297550325,0,6.41015184144274,-9.87221596867139,0,6.41015184144274,-9.87221596867139,0,0.276896260734332,13.7059953562557,0,0.276896260734332,13.7059953562557,0,0.446027934923215,0.059381800604671,0,0.446027934923215,0.059381800604671,0,0.105984843899073,-0.000773300433041,0,0.105984843899073,-0.000773300433041
0.3,0,-0.248411726248599,-0.483027070802823,0,-0.248411726248599,-0.483027070802823,0,0.679850324868093,1.05756129956423,0,0.679850324868093,1.05756129956423,0,6.57475843662423,-9.78026298815725,0,6.57475843662423,-9.78026298815725,0,0.274172881371237,13.53738712644,0,0.274172881371237,13.53738712644,0,0.437025786750797,0.053094370389719,0,0.437025786750797,0.053094370389719,0,0.10519420266849,-0.002078654758849,0,0.10519420266849,-0.002078654758849
0.3025,0,-0.231159968584042,-0.506652801860388,0,-0.231159968584042,-0.506652801860388,0,0.680511545568534,1.09000174309391,0,0.680511545568534,1.09000174309391,0,6.73368702508306,-9.68833683228575,0,6.73368702508306,-9.68833683228575,0,0.271456435703321,13.3686738746743,0,0.271456435703321,13.3686738746743,0,0.428048808297712,0.046806943704501,0,0.428048808297712,0.046806943704501,0,0.104401440231832,-0.003388405604592,0,0.104401440231832,-0.003388405604592
0.305,0,-0.213551181351036,-0.530051110314613,0,-0.213551181351036,-0.530051110314613,0,0.681164706899446,1.12202410315408,0,0.681164706899446,1.12202410315408,0,6.8868832505325,-9.59642832257685,0,6.8868832505325,-9.59642832257685,0,0.268616638225749,13.1998650001165,0,0.268616638225749,13.1998650001165,0,0.419121667283303,0.040532058422524,0,0.419121667283303,0.040532058422524,0,0.103623801528623,-0.004694829194681,0,0.103623801528623,-0.004694829194681
0.3075,0,-0.195599735480066,-0.553222004110606,0,-0.195599735480066,-0.553222004110606,0,0.681809014873161,1.15362817835884,0,0.681809014873161,1.15362817835884,0,7.03429527564602,-9.50452825809749,0,7.03429527564602,-9.50452825809749,0,0.265524704055713,13.0309697935189,0,0.265524704055713,13.0309697935189,0,0.410267835034841,0.034282015640948,0,0.410267835034841,0.034282015640948,0,0.102878175279277,-0.005990307182759,0,0.102878175279277,-0.005990307182759
0.31,0,-0.177319816419751,-0.576165439728205,0,-0.177319816419751,-0.576165439728205,0,0.682443281312876,1.18481379573316,0,0.682443281312876,1.18481379573316,0,7.17591736583989,-9.41262702697325,0,7.17591736583989,-9.41262702697325,0,0.262079313131912,12.8619955615713,0,0.262079313131912,12.8619955615713,0,0.401488886163334,0.028064782907283,0,0.401488886163334,0.028064782907283,0,0.102174930578302,-0.007269150818985,0,0.102174930578302,-0.007269150818985
0.3125,0,-0.158725447267749,-0.598881328600065,0,-0.158725447267749,-0.598881328600065,0,0.683065973010856,1.21558080716988,0,0.683065973010856,1.21558080716988,0,7.31178413993185,-9.32071465763563,0,7.31178413993185,-9.32071465763563,0,0.258203185155131,12.6929478743271,0,0.258203185155131,12.6929478743271,0,0.392767229240456,0.021884534643979,0,0.392767229240456,0.021884534643979,0,0.101518729938213,-0.008527360315562,0,0.101518729938213,-0.008527360315562
0.315,0,-0.139830645639297,-0.621369580637647,0,-0.139830645639297,-0.621369580637647,0,0.683675545108023,1.24592906540158,0,0.683675545108023,1.24592906540158,0,7.44193157943272,-9.22878116636965,0,7.44193157943272,-9.22878116636965,0,0.253819851624324,12.5238322431956,0,0.253819851624324,12.5238322431956,0,0.384084625620344,0.015745317183534,0,0.384084625620344,0.015745317183534,0,0.100914043166096,-0.009760992919213,0,0.100914043166096,-0.009760992919213
0.3175,0,-0.120649433990377,-0.643630103892267,0,-0.120649433990377,-0.643630103892267,0,0.684270444795108,1.2758584242273,0,0.684270444795108,1.2758584242273,0,7.56639456643119,-9.13681655738868,0,7.56639456643119,-9.13681655738868,0,0.248853375003218,12.3546541901685,0,0.248853375003218,12.3546541901685,0,0.375423643295923,0.009651363052744,0,0.375423643295923,0.009651363052744,0,0.100365278340469,-0.010966163234949,0,0.100365278340469,-0.010966163234949
0.32,0,-0.101195963913982,-0.665662756792128,0,-0.101195963913982,-0.665662756792128,0,0.684848907174908,1.30536876589597,0,0.684848907174908,1.30536876589597,0,7.68517865364673,-9.04481051287024,0,7.68517865364673,-9.04481051287024,0,0.243241982343843,12.1854195195528,0,0.243241982343843,12.1854195195528,0,0.366788369025562,0.003611871898011,0,0.366788369025562,0.003611871898011,0,0.099875196802203,-0.012140516019265,0,0.099875196802203,-0.012140516019265
0.3225,0,-0.08148452687872,-0.687467344015817,0,-0.08148452687872,-0.687467344015817,0,0.685408937625761,1.3344600034722,0,0.685408937625761,1.3344600034722,0,7.79825762549613,-8.95275236617647,0,7.79825762549613,-8.95275236617647,0,0.236939243166881,12.0161343414471,0,0.236939243166881,12.0161343414471,0,0.358206197762476,-0.002358576465405,0,0.358206197762476,-0.002358576465405,0,0.099444776217257,-0.013283353422475,0,0.099444776217257,-0.013283353422475
0.325,0,-0.061529421345967,-0.709043667554835,0,-0.061529421345967,-0.709043667554835,0,0.685948530041446,1.36313205156115,0,0.685948530041446,1.36313205156115,0,7.90560367821151,-8.86063143323131,0,7.90560367821151,-8.86063143323131,0,0.229899494005167,11.8468047812371,0,0.229899494005167,11.8468047812371,0,0.349705689700564,-0.008245133252822,0,0.349705689700564,-0.008245133252822,0,0.099074905080781,-0.014394060452564,0,0.099074905080781,-0.014394060452564
0.3275,0,-0.041344938839969,-0.730391528734938,0,-0.041344938839969,-0.730391528734938,0,0.686465675813369,1.39138482269814,0,0.686465675813369,1.39138482269814,0,8.00718996496321,-8.76843706786484,0,8.00718996496321,-8.76843706786484,0,0.222077267357355,11.6774366998742,0,0.222077267357355,11.6774366998742,0,0.341314950795645,-0.014033074480062,0,0.341314950795645,-0.014033074480062,0,0.098766452091824,-0.015472008126918,0,0.098766452091824,-0.015472008126918
0.33,0,-0.020945080619862,-0.751510701025759,0,-0.020945080619862,-0.751510701025759,0,0.686958261628004,1.41921814281102,0,0.686958261628004,1.41921814281102,0,8.10302967937201,-8.67616020998599,0,8.10302967937201,-8.67616020998599,0,0.213435295373143,11.5080248937658,0,0.213435295373143,11.5080248937658,0,0.333043080659672,-0.019712898096873,0,0.333043080659672,-0.019712898096873,0,0.098519457635917,-0.016515982064781,0,0.098519457635917,-0.016515982064781
0.3325,0,-0.000343458519887,-0.772400920524658,0,-0.000343458519887,-0.772400920524658,0,0.687424033697794,1.44663172163348,0,0.687424033697794,1.44663172163348,0,8.19318973404774,-8.58379392741565,0,8.19318973404774,-8.58379392741565,0,0.203947311001681,11.3385493149285,0,0.203947311001681,11.3385493149285,0,0.324873679651522,-0.025282107893562,0,0.324873679651522,-0.025282107893562,0,0.098332850818267,-0.017523982504708,0,0.098332850818267,-0.017523982504708
0.335,0,0.02044634293327,-0.793061920708343,0,0.02044634293327,-0.793061920708343,0,0.687860728384759,1.47362526075137,0,0.687860728384759,1.47362526075137,0,8.27774080852438,-8.49133143718977,0,8.27774080852438,-8.49133143718977,0,0.193587818598615,11.1689888744491,0,0.193587818598615,11.1689888744491,0,0.316788560051897,-0.030738698929361,0,0.316788560051897,-0.030738698929361,0,0.09820548281803,-0.018493954612187,0,0.09820548281803,-0.018493954612187
0.3375,0,0.041410739948322,-0.813493434681095,0,0.041410739948322,-0.813493434681095,0,0.688266081396024,1.50019846293293,0,0.688266081396024,1.50019846293293,0,8.35675331721008,-8.39876595190426,0,8.35675331721008,-8.39876595190426,0,0.182331379584108,10.9993227013005,0,0.182331379584108,10.9993227013005,0,0.308769621058899,-0.036080648173331,0,0.308769621058899,-0.036080648173331,0,0.098136191535425,-0.019423858865341,0,0.098136191535425,-0.019423858865341
0.34,0,0.062536202912971,-0.833695168109423,0,0.062536202912971,-0.833695168109423,0,0.68863778019116,1.52635111805565,0,0.68863778019116,1.52635111805565,0,8.43027814208348,-8.30609035704588,0,8.43027814208348,-8.30609035704588,0,0.170156759452688,10.8295459766294,0,0.170156759452688,10.8295459766294,0,0.300805165275056,-0.041304599850246,0,0.300805165275056,-0.041304599850246,0,0.098122836580821,-0.020312783859226,0,0.098122836580821,-0.020312783859226
0.3425,0,0.083809292549028,-0.853666780912081,0,0.083809292549028,-0.853666780912081,0,0.688973431785265,1.55208316123675,0,0.688973431785265,1.55208316123675,0,8.49833359816469,-8.21329699270329,0,8.49833359816469,-8.21329699270329,0,0.157049733268031,10.6596806458145,0,0.157049733268031,10.6596806458145,0,0.292894171875741,-0.046404976063566,0,0.292894171875741,-0.046404976063566,0,0.098161646434942,-0.021161699129381,0,0.098161646434942,-0.021161699129381
0.345,0,0.105216578142558,-0.873407928670642,0,0.105216578142558,-0.873407928670642,0,0.68927063556678,1.57739454136307,0,0.68927063556678,1.57739454136307,0,8.56093491291647,-8.12037814725791,0,8.56093491291647,-8.12037814725791,0,0.1429967406461,10.4897511916562,0,0.1429967406461,10.4897511916562,0,0.285036632244169,-0.051375988245341,0,0.285036632244169,-0.051375988245341,0,0.098248694936919,-0.02197175253661,0,0.098248694936919,-0.02197175253661
0.3475,0,0.126744629375694,-0.892918267060867,0,0.126744629375694,-0.892918267060867,0,0.689526990856539,1.60228520747333,0,0.689526990856539,1.60228520747333,0,8.61809732430001,-8.02732613295626,0,8.61809732430001,-8.02732613295626,0,0.127984240078294,10.3197820658236,0,0.127984240078294,10.3197820658236,0,0.277232541295755,-0.056211848602679,0,0.277232541295755,-0.056211848602679,0,0.098380057510281,-0.022744091653934,0,0.098380057510281,-0.022744091653934
0.35,0,0.148380078621566,-0.912197466666692,0,0.148380078621566,-0.912197466666692,0,0.689740086273816,1.62675513264069,0,0.689740086273816,1.62675513264069,0,8.66983773200691,-7.93413703950829,0,8.66983773200691,-7.93413703950829,0,0.112001677735552,10.14979279244,0,0.112001677735552,10.14979279244,0,0.269482453036264,-0.060906892021763,0,0.269482453036264,-0.060906892021763,0,0.098552060363383,-0.023479818502329,0,0.098552060363383,-0.023479818502329
0.3525,0,0.170109688891278,-0.93124522913831,0,0.170109688891278,-0.93124522913831,0,0.689907488137554,1.65080434002232,0,0.689907488137554,1.65080434002232,0,8.71617649850851,-7.84081482825197,0,8.71617649850851,-7.84081482825197,0,0.095044725633868,9.97979262741271,0,0.095044725633868,9.97979262741271,0,0.261788086526093,-0.065455709032286,0,0.261788086526093,-0.065455709032286,0,0.098761552299941,-0.024179940179626,0,0.098761552299941,-0.024179940179626
0.355,0,0.191920239524236,-0.950061260008852,0,0.191920239524236,-0.950061260008852,0,0.690026759979403,1.67443285903533,0,0.690026759979403,1.67443285903533,0,8.75713441908518,-7.74736444439136,0,8.75713441908518,-7.74736444439136,0,0.077109833950735,9.80978954323621,0,0.077109833950735,9.80978954323621,0,0.25415130644453,-0.069852922116548,0,0.25415130644453,-0.069852922116548,0,0.099005447442291,-0.024845451919314,0,0.099005447442291,-0.024845451919314
0.3575,0,0.213798510000775,-0.968645264824304,0,0.213798510000775,-0.968645264824304,0,0.690095465351427,1.69764071914097,0,0.690095465351427,1.69764071914097,0,8.79273229286505,-7.65379083200047,0,8.79273229286505,-7.65379083200047,0,0.058193456609576,9.6397915129029,0,0.058193456609576,9.6397915129029,0,0.246573977923551,-0.07409315434337,0,0.246573977923551,-0.07409315434337,0,0.099280660008344,-0.025477349151997,0,0.099280660008344,-0.025477349151997
0.36,0,0.235731351395242,-0.986996955662026,0,0.235731351395242,-0.986996955662026,0,0.690111178176297,1.72042797223386,0,0.690111178176297,1.72042797223386,0,8.82299287364303,-7.56009836107744,0,8.82299287364303,-7.56009836107744,0,0.038293950467746,9.46980676236236,0,0.038293950467746,9.46980676236236,0,0.239058196058967,-0.078171326736755,0,0.239058196058967,-0.078171326736755,0,0.099584152768752,-0.026076727440854,0,0.099584152768752,-0.026076727440854
0.3625,0,0.257705802645791,-1.00511606173781,0,0.257705802645791,-1.00511606173781,0,0.690071499589321,1.74279472907403,0,0.690071499589321,1.74279472907403,0,8.84794404429043,-7.46628989523629,0,8.84794404429043,-7.46628989523629,0,0.017414665711198,9.29984418132778,0,0.017414665711198,9.29984418132778,0,0.231606659375326,-0.082083142159788,0,0.231606659375326,-0.082083142159788,0,0.099913015897325,-0.026644945098536,0,0.099913015897325,-0.026644945098536
0.365,0,0.279708933132122,-1.02300231504458,0,0.279708933132122,-1.02300231504458,0,0.689974035135353,1.76474110996008,0,0.689974035135353,1.76474110996008,0,8.86761451879677,-7.37236805399582,0,8.86761451879677,-7.37236805399582,0,-0.004440238352605,9.12991276706899,0,-0.004440238352605,9.12991276706899,0,0.224222164177075,-0.085824430165157,0,0.224222164177075,-0.085824430165157,0,0.100264360212349,-0.027183403013752,0,0.100264360212349,-0.027183403013752
0.3675,0,0.301727812249231,-1.04065544757661,0,0.301727812249231,-1.04065544757661,0,0.689816390363422,1.78626723519248,0,0.689816390363422,1.78626723519248,0,8.88203301156711,-7.27833545690899,0,8.88203301156711,-7.27833545690899,0,-0.027266602162263,8.96002151669181,0,-0.027266602162263,8.96002151669181,0,0.216907506797345,-0.089391020355194,0,0.216907506797345,-0.089391020355194,0,0.100635296562295,-0.027693502061288,0,0.100635296562295,-0.027693502061288
0.37,0,0.323749588966618,-1.05807519839095,0,0.323749588966618,-1.05807519839095,0,0.689596192532213,1.80737323454266,0,0.689596192532213,1.80737323454266,0,8.89123039969692,-7.18419490136134,0,8.89123039969692,-7.18419490136134,0,-0.051058944762225,8.79017857413094,0,-0.051058944762225,8.79017857413094,0,0.209665632836948,-0.092779000652082,0,0.209665632836948,-0.092779000652082,0,0.101023092888858,-0.028176570683752,0,0.101023092888858,-0.028176570683752
0.3725,0,0.345761677330917,-1.07526133007218,0,0.345761677330917,-1.07526133007218,0,0.689311141219217,1.82805926933177,0,0.689311141219217,1.82805926933177,0,8.89524476459572,-7.08994977713102,0,8.89524476459572,-7.08994977713102,0,-0.075807383393192,8.62038924125304,0,-0.075807383393192,8.62038924125304,0,0.202499985134425,-0.095985319488316,0,0.202499985134425,-0.095985319488316,0,0.101425540439767,-0.028633696039004,0,0.101425540439767,-0.028633696039004
0.375,0,0.367751546516623,-1.09221361009781,0,0.367751546516623,-1.09221361009781,0,0.688958951042001,1.84832550744231,0,0.688958951042001,1.84832550744231,0,8.89411568594799,-6.99560359719556,0,8.89411568594799,-6.99560359719556,0,-0.101501119856566,8.45065822886236,0,-0.101501119856566,8.45065822886236,0,0.195414109938413,-0.099007104255973,0,0.195414109938413,-0.099007104255973,0,0.101840539294255,-0.029065915105126,0,0.101840539294255,-0.029065915105126
0.3775,0,0.389706665698229,-1.1089318059454,0,0.389706665698229,-1.1089318059454,0,0.688537336618137,1.86817211675679,0,0.688537336618137,1.86817211675679,0,8.88788274343819,-6.90115987453247,0,8.88788274343819,-6.90115987453247,0,-0.128129355953751,8.28099024776316,0,-0.128129355953751,8.28099024776316,0,0.188411553497553,-0.10184148234713,0,0.188411553497553,-0.10184148234713,0,0.102265989531552,-0.0294742648602,0,0.102265989531552,-0.0294742648602
0.38,0,0.411614586309984,-1.12541568765806,0,0.411614586309984,-1.12541568765806,0,0.688044038746132,1.88759928014111,0,0.688044038746132,1.88759928014111,0,8.8765874595404,-6.80662182573674,0,8.8765874595404,-6.80662182573674,0,-0.155680393320649,8.11139075407964,0,-0.155680393320649,8.11139075407964,0,0.181495873934211,-0.104485844372252,0,0.181495873934211,-0.104485844372252,0,0.102699814930101,-0.029859844178015,0,0.102699814930101,-0.029859844178015
0.3825,0,0.43346320960505,-1.14166503618939,0,0.43346320960505,-1.14166503618939,0,0.687476909561901,1.90660724417992,0,0.687476909561901,1.90660724417992,0,8.86027961866144,-6.71199140700307,0,8.86027961866144,-6.71199140700307,0,-0.184138705537466,7.94186837349349,0,-0.184138705537466,7.94186837349349,0,0.174670679865123,-0.106938700307795,0,0.174670679865123,-0.106938700307795,0,0.103140040051937,-0.03022401515086,0,0.103140040051937,-0.03022401515086
0.385,0,0.455240529810224,-1.15767963539275,0,0.455240529810224,-1.15767963539275,0,0.686833830792221,1.92519627239276,0,0.686833830792221,1.92519627239276,0,8.83901120103542,-6.61727023954141,0,8.83901120103542,-6.61727023954141,0,-0.213487748777297,7.77243257408019,0,-0.213487748777297,7.77243257408019,0,0.167939593327244,-0.109198857631348,0,0.167939593327244,-0.109198857631348,0,0.103584716245,-0.030568209828306,0,0.103584716245,-0.030568209828306
0.3875,0,0.476934541153048,-1.17345926912149,0,0.476934541153048,-1.17345926912149,0,0.686112684164108,1.94336662829934,0,0.686112684164108,1.94336662829934,0,8.81283418691401,-6.52245994455905,0,8.81283418691401,-6.52245994455905,0,-0.243710979205102,7.60309282392194,0,-0.243710979205102,7.60309282392194,0,0.161306236357633,-0.111265123822884,0,0.161306236357633,-0.111265123822884,0,0.104031894857443,-0.030893860260481,0,0.104031894857443,-0.030893860260481
0.39,0,0.498533316920942,-1.18900372398762,0,0.498533316920942,-1.18900372398762,0,0.685311376616667,1.96111857581826,0,0.685311376616667,1.96111857581826,0,8.78180211074222,-6.4275622207282,0,8.78180211074222,-6.4275622207282,0,-0.27479135342166,7.43385748803061,0,-0.27479135342166,7.43385748803061,0,0.154774214458745,-0.113136499103974,0,0.154774214458745,-0.113136499103974,0,0.104479743868687,-0.031202314545737,0,0.104479743868687,-0.031202314545737
0.3925,0,0.520025360691286,-1.20431280161723,0,0.520025360691286,-1.20431280161723,0,0.684427952307913,1.97845238103935,0,0.684427952307913,1.97845238103935,0,8.74597696579144,-6.33257918833046,0,8.74597696579144,-6.33257918833046,0,-0.306709109108211,7.26472892786605,0,-0.306709109108211,7.26472892786605,0,0.148347043142076,-0.114813032708378,0,0.148347043142076,-0.114813032708378,0,0.104927066033517,-0.031494463867874,0,0.104927066033517,-0.031494463867874
0.395,0,0.541399321720871,-1.21938630871959,0,0.541399321720871,-1.21938630871959,0,0.683460501852833,1.99536831078749,0,0.683460501852833,1.99536831078749,0,8.705423609162,-6.23751311038792,0,8.705423609162,-6.23751311038792,0,-0.339443563425811,7.09570747231942,0,-0.339443563425811,7.09570747231942,0,0.142028207451693,-0.116295129024492,0,0.142028207451693,-0.116295129024492,0,0.105372879016912,-0.031771044717241,0,0.105372879016912,-0.031771044717241
0.3975,0,0.5626438493825,-1.23422405200804,0,0.5626438493825,-1.23422405200804,0,0.68240711590341,2.01186663188816,0,0.68240711590341,2.01186663188816,0,8.66020690023486,-6.14236625003636,0,8.66020690023486,-6.14236625003636,0,-0.372974032802449,6.9267934486632,0,-0.372974032802449,6.9267934486632,0,0.135821192407397,-0.117583192723544,0,0.135821192407397,-0.117583192723544,0,0.105816200655001,-0.03203279346099,0,0.105816200655001,-0.03203279346099
