Unnamed: 0,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
3.499999999999916,0.025,0.0,-1.3672141775209488,2.466621591647702,0.0,-1.3672141775209488,2.466621591647702,0.0,1.1266495182157248,-2.2249989019403285,0.0,1.1266495182157248,-2.2249989019403285,0.0,-1.0582093876594214,0.7283153782549431,0.0,-1.0582093876594214,0.7283153782549431,0.0,0.5098462963826638,-0.031587759274235155,0.0,0.5098462963826638,-0.031587759274235155,0.0,0.29578772674274345,-2.3557610529924924,0.0,0.29578772674274345,-2.3557610529924924,0.0,0.14819361757814142,2.860559471987868,0.0,0.14819361757814142,2.860559471987868
3.8499999999999326,0.027500000000000004,0.0,-1.369818175920511,2.468117930965256,0.0,-1.369818175920511,2.468117930965256,0.0,1.1278202880912611,-2.224595643087702,0.0,1.1278202880912611,-2.224595643087702,0.0,-1.0640779918054803,0.664843612063046,0.0,-1.0640779918054803,0.664843612063046,0.0,0.49311960204856936,0.07946971775502867,0.0,0.49311960204856936,0.07946971775502867,0.0,-0.3991973971783025,-2.6068281617235614,0.0,-0.3991973971783025,-2.6068281617235614,0.0,-0.9467610919412379,2.23819867606064,0.0,-0.9467610919412379,2.23819867606064
4.199999999999947,0.03,0.0,-1.3722584412175052,2.469444739807087,0.0,-1.3722584412175052,2.469444739807087,0.0,1.1289003837352067,-2.2241126938814992,0.0,1.1289003837352067,-2.2241126938814992,0.0,-1.0365919561910586,0.5990312269921123,0.0,-1.0365919561910586,0.5990312269921123,0.0,0.46745893301549796,0.1532368006094104,0.0,0.46745893301549796,0.1532368006094104,0.0,-0.7693373588979769,-2.7392364307388672,0.0,-0.7693373588979769,-2.7392364307388672,0.0,-1.5338361758239678,1.900860365620169,0.0,-1.5338361758239678,1.900860365620169
4.549999999999955,0.0325,0.0,-1.3745016502105651,2.470599257449976,0.0,-1.3745016502105651,2.470599257449976,0.0,1.1298806511305473,-2.2235849180829477,0.0,1.1298806511305473,-2.2235849180829477,0.0,-0.9772016794709686,0.5309216057970062,0.0,-0.9772016794709686,0.5309216057970062,0.0,0.4327551767917104,0.19294603035026375,0.0,0.4327551767917104,0.19294603035026375,0.0,-0.779494950872204,-2.7454983956585157,0.0,-0.779494950872204,-2.7454983956585157,0.0,-1.5564023062339811,1.887221670080365,0.0,-1.5564023062339811,1.887221670080365
4.8999999999999595,0.035,0.0,-1.3765717235128063,2.4715822181707243,0.0,-1.3765717235128063,2.4715822181707243,0.0,1.1307681903280444,-2.2229840428254426,0.0,1.1307681903280444,-2.2229840428254426,0.0,-0.9041280269515558,0.4616594990929559,0.0,-0.9041280269515558,0.4616594990929559,0.0,0.39423944734083816,0.21849818200862817,0.0,0.39423944734083816,0.21849818200862817,0.0,-0.6407026862289416,-2.698932008654338,0.0,-0.6407026862289416,-2.698932008654338,0.0,-1.3450179550080235,2.0071185733392176,0.0,-1.3450179550080235,2.0071185733392176
5.2499999999999645,0.0375,0.0,-1.3784922331907974,2.472394396910403,0.0,-1.3784922331907974,2.472394396910403,0.0,1.1315700141797898,-2.2222822930312423,0.0,1.1315700141797898,-2.2222822930312423,0.0,-0.8346667874921399,0.3923416157411325,0.0,-0.8346667874921399,0.3923416157411325,0.0,0.3568935899857693,0.24872168238983916,0.0,0.3568935899857693,0.24872168238983916,0.0,-0.5546261425159519,-2.669505393833699,0.0,-0.5546261425159519,-2.669505393833699,0.0,-1.2156171333302945,2.0786595809290604,0.0,-1.2156171333302945,2.0786595809290604
5.59999999999997,0.04,0.0,-1.380266304984347,2.4730359288113837,0.0,-1.380266304984347,2.4730359288113837,0.0,1.1322874455360723,-2.221475558411872,0.0,1.1322874455360723,-2.221475558411872,0.0,-0.7720388788261454,0.32326519610789634,0.0,-0.7720388788261454,0.32326519610789634,0.0,0.3216626479419668,0.2869536894599587,0.0,0.3216626479419668,0.2869536894599587,0.0,-0.5577082991939111,-2.670249404836345,0.0,-0.5577082991939111,-2.670249404836345,0.0,-1.2253277367103843,2.069271392808056,0.0,-1.2253277367103843,2.069271392808056
5.949999999999979,0.0425,0.0,-1.3818854595113157,2.473506585872966,0.0,-1.3818854595113157,2.473506585872966,0.0,1.1329185776614672,-2.2205731605665795,0.0,1.1329185776614672,-2.2205731605665795,0.0,-0.7114764685446924,0.25427371057517634,0.0,-0.7114764685446924,0.25427371057517634,0.0,0.28720041762613513,0.32773867846438354,0.0,0.28720041762613513,0.32773867846438354,0.0,-0.5926135112391845,-2.6818778940675387,0.0,-0.5926135112391845,-2.6818778940675387,0.0,-1.2843820070542562,2.031132159679351,0.0,-1.2843820070542562,2.031132159679351
6.2999999999999865,0.045,0.0,-1.3833420522409614,2.4738061330459433,0.0,-1.3833420522409614,2.4738061330459433,0.0,1.1334617348471194,-2.219583461106912,0.0,1.1334617348471194,-2.219583461106912,0.0,-0.6487673544981443,0.18522227313704578,0.0,-0.6487673544981443,0.18522227313704578,0.0,0.25231703706841674,0.36625948302617084,0.0,0.25231703706841674,0.36625948302617084,0.0,-0.6087013259646518,-2.6873404679252677,0.0,-0.6087013259646518,-2.6873404679252677,0.0,-1.3134968294325355,2.010319265822346,0.0,-1.3134968294325355,2.010319265822346
6.649999999999994,0.0475,0.0,-1.3846344127796537,2.473934317505089,0.0,-1.3846344127796537,2.473934317505089,0.0,1.1339168958777657,-2.218507945859444,0.0,1.1339168958777657,-2.218507945859444,0.0,-0.5836941579932894,0.11606999570723991,0.0,-0.5836941579932894,0.11606999570723991,0.0,0.2169497698452692,0.4022612446458993,0.0,0.2169497698452692,0.4022612446458993,0.0,-0.6032918966303114,-2.685673332597356,0.0,-0.6032918966303114,-2.685673332597356,0.0,-1.3084979396715009,2.0092572868137015,0.0,-1.3084979396715009,2.0092572868137015
7.0,0.05,0.0,-1.38576314744918,2.47389087965082,0.0,-1.38576314744918,2.47389087965082,0.0,1.13428467005783,-2.21734548032159,0.0,1.13428467005783,-2.21734548032159,0.0,-0.517561908675898,0.046815623315165,0.0,-0.517561908675898,0.046815623315165,0.0,0.181465421751851,0.437227778793975,0.0,0.181465421751851,0.437227778793975,0.0,-0.591982936752081,-2.68204322142334,0.0,-0.591982936752081,-2.68204322142334,0.0,-1.29383470164235,2.01373491914456,0.0,-1.29383470164235,2.01373491914456
7.350000000000004,0.0525,0.0,-1.3867284933025386,2.473675542113196,0.0,-1.3867284933025386,2.473675542113196,0.0,1.1345655571045938,-2.2160953944407766,0.0,1.1345655571045938,-2.2160953944407766,0.0,-0.4514076099348669,-0.0225444569582362,0.0,-0.4514076099348669,-0.0225444569582362,0.0,0.14615440910649735,0.47233266359869425,0.0,0.14615440910649735,0.47233266359869425,0.0,-0.5871036144450176,-2.680530339179712,0.0,-0.5871036144450176,-2.680530339179712,0.0,-1.2888338095017287,2.0125181659029665,0.0,-1.2888338095017287,2.0125181659029665
7.70000000000001,0.055,0.0,-1.38752919239068,2.473287956494195,0.0,-1.38752919239068,2.473287956494195,0.0,1.1347596134220472,-2.214758896596989,0.0,1.1347596134220472,-2.214758896596989,0.0,-0.38518417266435806,-0.092023601897652,0.0,-0.38518417266435806,-0.092023601897652,0.0,0.11099820809805497,0.5074948374736941,0.0,0.11099820809805497,0.5074948374736941,0.0,-0.5877649984234421,-2.680820504523434,0.0,-0.5877649984234421,-2.680820504523434,0.0,-1.2921058956500866,2.0064132477384753,0.0,-1.2921058956500866,2.0064132477384753
8.050000000000022,0.0575,0.0,-1.3881636134475681,2.4727277566231693,0.0,-1.3881636134475681,2.4727277566231693,0.0,1.134866784683834,-2.2133376643952674,0.0,1.134866784683834,-2.2133376643952674,0.0,-0.3185737006459814,-0.16163759869267372,0.0,-0.3185737006459814,-0.16163759869267372,0.0,0.075901120492972,0.5423198243901032,0.0,0.075901120492972,0.5423198243901032,0.0,-0.5897762163481756,-2.681501810177983,0.0,-0.5897762163481756,-2.681501810177983,0.0,-1.2970866245915351,1.9992340893911484,0.0,-1.2970866245915351,1.9992340893911484
8.400000000000041,0.06,0.0,-1.3886303454381044,2.4719945684032627,0.0,-1.3886303454381044,2.4719945684032627,0.0,1.1348870663363906,-2.2118331808340654,0.0,1.1348870663363906,-2.2118331808340654,0.0,-0.25136803131591456,-0.23139940928878724,0.0,-0.25136803131591456,-0.23139940928878724,0.0,0.04079823792407561,0.5765378552867553,0.0,0.04079823792407561,0.5765378552867553,0.0,-0.59025896459539,-2.6816046118358794,0.0,-0.59025896459539,-2.6816046118358794,0.0,-1.2992678125281145,1.9936006632678693,0.0,-1.2992678125281145,1.9936006632678693
8.75000000000005,0.0625,0.0,-1.3889285552166393,2.471087996939111,0.0,-1.3889285552166393,2.471087996939111,0.0,1.1348205844307468,-2.210246418261094,0.0,1.1348205844307468,-2.210246418261094,0.0,-0.1836469449480087,-0.3013145821464548,0.0,-0.1836469449480087,-0.3013145821464548,0.0,0.005705445118450788,0.6102063941496312,0.0,0.005705445118450788,0.6102063941496312,0.0,-0.589779140520711,-2.681319770185188,0.0,-0.589779140520711,-2.681319770185188,0.0,-1.299536650097572,1.9889999920508614,0.0,-1.299536650097572,1.9889999920508614
9.100000000000032,0.065,0.0,-1.389057503474992,2.4700076437292915,0.0,-1.389057503474992,2.4700076437292915,0.0,1.1346674860308261,-2.208578266977658,0.0,1.1346674860308261,-2.208578266977658,0.0,-0.11553641616719872,-0.3713874811020063,0.0,-0.11553641616719872,-0.3713874811020063,0.0,-0.0293484158225944,0.6434354025694742,0.0,-0.0293484158225944,0.6434354025694742,0.0,-0.5894552072374241,-2.681024345612332,0.0,-0.5894552072374241,-2.681024345612332,0.0,-1.2996458746660846,1.9844164738159242,0.0,-1.2996458746660846,1.9844164738159242
9.449999999999989,0.0675,0.0,-1.3890164679786423,2.4687530897231933,0.0,-1.3890164679786423,2.4687530897231933,0.0,1.134427905102106,-2.2068296782467547,0.0,1.134427905102106,-2.2068296782467547,0.0,-0.04712198896154945,-0.44162392156081315,0.0,-0.04712198896154945,-0.44162392156081315,0.0,-0.0643462106539976,0.6762888919652914,0.0,-0.0643462106539976,0.6762888919652914,0.0,-0.5899234497031558,-2.6809342936515828,0.0,-0.5899234497031558,-2.6809342936515828,0.0,-1.3005882760086023,1.9792736310288859,0.0,-1.3005882760086023,1.9792736310288859
9.79999999999994,0.07,0.0,-1.3888047565740713,2.4673238796658903,0.0,-1.3888047565740713,2.4673238796658903,0.0,1.1341019525327478,-2.205001710735913,0.0,1.1341019525327478,-2.205001710735913,0.0,0.021582024850280615,-0.512032276355481,0.0,0.021582024850280615,-0.512032276355481,0.0,-0.09929143245848626,0.7087499170690142,0.0,-0.09929143245848626,0.7087499170690142,0.0,-0.5909706338294108,-2.68098172943772,0.0,-0.5909706338294108,-2.68098172943772,0.0,-1.302017740539922,1.9737686515084487,0.0,-1.302017740539922,1.9737686515084487
10.149999999999913,0.0725,0.0,-1.3884216838650305,2.4657195538150427,0.0,-1.3884216838650305,2.4657195538150427,0.0,1.1336897372584442,-2.2030954330199215,0.0,1.1336897372584442,-2.2030954330199215,0.0,0.09056813405809967,-0.5826211786403849,0.0,0.09056813405809967,-0.5826211786403849,0.0,-0.1341895441076304,0.7407937664334225,0.0,-0.1341895441076304,0.7407937664334225,0.0,-0.5923019385074566,-2.6810711015784165,0.0,-0.5923019385074566,-2.6810711015784165,0.0,-1.3034601816463718,1.9681727207098745,0.0,-1.3034601816463718,1.9681727207098745
10.499999999999915,0.075,0.0,-1.3878666865363587,2.4639396259285165,0.0,-1.3878666865363587,2.4639396259285165,0.0,1.1331913813175984,-2.2011118797904903,0.0,1.1331913813175984,-2.2011118797904903,0.0,0.15981463415491817,-0.6533992614819052,0.0,0.15981463415491817,-0.6533992614819052,0.0,-0.16904171701367823,0.7724114055432261,0.0,-0.16904171701367823,0.7724114055432261,0.0,-0.5937839888151719,-2.6811473628056843,0.0,-0.5937839888151719,-2.6811473628056843,0.0,-1.3047162485275157,1.9625999348224774,0.0,-1.3047162485275157,1.9625999348224774
10.849999999999934,0.0775,0.0,-1.3871393483997687,2.4619835778277652,0.0,-1.3871393483997687,2.4619835778277652,0.0,1.1326070225394396,-2.199052044904897,0.0,1.1326070225394396,-2.199052044904897,0.0,0.2292826913803165,-0.7243751578403723,0.0,0.2292826913803165,-0.7243751578403723,0.0,-0.20384395070684663,0.8036126930466138,0.0,-0.20384395070684663,0.8036126930466138,0.0,-0.5954779778243916,-2.6812042796785116,0.0,-0.5954779778243916,-2.6812042796785116,0.0,-1.3059176901578406,1.9569750728148383,0.0,-1.3059176901578406,1.9569750728148383
11.199999999999948,0.08,0.0,-1.3862392676599722,2.4598508883908963,0.0,-1.3862392676599722,2.4598508883908963,0.0,1.1319367993255494,-2.196916920571268,0.0,1.1319367993255494,-2.196916920571268,0.0,0.29893289492822844,-0.7955573796879608,0.0,0.29893289492822844,-0.7955573796879608,0.0,-0.23859212307771344,0.8344081608481019,0.0,-0.23859212307771344,0.8344081608481019,0.0,-0.5974544881652909,-2.6812412570339776,0.0,-0.5974544881652909,-2.6812412570339776,0.0,-1.3072065516011673,1.951216054708306,0.0,-1.3072065516011673,1.951216054708306
11.549999999999955,0.0825,0.0,-1.3851661371522297,2.457541018993394,0.0,-1.3851661371522297,2.457541018993394,0.0,1.1311808439004336,-2.1947075121315636,0.0,1.1311808439004336,-2.1947075121315636,0.0,0.3687332706824148,-0.8669524068799658,0.0,0.3687332706824148,-0.8669524068799658,0.0,-0.27328524073306937,0.8648007562910993,0.0,-0.27328524073306937,0.8648007562910993,0.0,-0.5997472497118544,-2.6813035913345056,0.0,-0.5997472497118544,-2.6813035913345056,0.0,-1.30856672027192,1.9453149088656774,0.0,-1.30856672027192,1.9453149088656774
11.899999999999958,0.085,0.0,-1.3839197282331483,2.455053416487635,0.0,-1.3839197282331483,2.455053416487635,0.0,1.130339283363062,-2.1924248358257707,0.0,1.130339283363062,-2.1924248358257707,0.0,0.4386580152497302,-0.938565033087257,0.0,0.4386580152497302,-0.938565033087257,0.0,-0.30792490638655357,0.8947871332971469,0.0,-0.30792490638655357,0.8947871332971469,0.0,-0.6023594131208364,-2.6814746584190825,0.0,-0.6023594131208364,-2.6814746584190825,0.0,-1.3098508495163736,1.9393251563386535,0.0,-1.3098508495163736,1.9393251563386535
12.249999999999964,0.08750000000000001,0.0,-1.382499833701271,2.452387520194455,0.0,-1.382499833701271,2.452387520194455,0.0,1.1294122506187034,-2.1900699043981686,0.0,1.1294122506187034,-2.1900699043981686,0.0,0.5086803714956877,-1.0104007158230195,0.0,0.5086803714956877,-1.0104007158230195,0.0,-0.34251185595193695,0.9243645108280588,0.0,-0.34251185595193695,0.9243645108280588,0.0,-0.6052874514402747,-2.6818111528479083,0.0,-0.6052874514402747,-2.6818111528479083,0.0,-1.3109417490555453,1.9332888282893377,0.0,-1.3109417490555453,1.9332888282893377
12.599999999999971,0.09,0.0,-1.380906433651355,2.449542699763463,0.0,-1.380906433651355,2.449542699763463,0.0,1.128399937137842,-2.187643693010535,0.0,1.128399937137842,-2.187643693010535,0.0,0.5787623777847186,-1.0824719355965846,0.0,0.5787623777847186,-1.0824719355965846,0.0,-0.3770375379143704,0.9535375302335454,0.0,-0.3770375379143704,0.9535375302335454,0.0,-0.6084713300249428,-2.6820963288920217,0.0,-0.6084713300249428,-2.6820963288920217,0.0,-1.312057509022131,1.927116793539908,0.0,-1.312057509022131,1.927116793539908
12.94999999999998,0.0925,0.0,-1.3791396144855348,2.4465182852996104,0.0,-1.3791396144855348,2.4465182852996104,0.0,1.1273025676319703,-2.185147155493213,0.0,1.1273025676319703,-2.185147155493213,0.0,0.6488597129232305,-1.154795159096695,0.0,0.6488597129232305,-1.154795159096695,0.0,-0.41148812931132794,0.9823150457333193,0.0,-0.41148812931132794,0.9823150457333193,0.0,-0.6118189410519226,-2.681958238964523,0.0,-0.6118189410519226,-2.681958238964523,0.0,-1.3136065212157175,1.9206454745355659,0.0,-1.3136065212157175,1.9206454745355659
13.299999999999986,0.095,0.0,-1.3771994454584588,2.443313631859927,0.0,-1.3771994454584588,2.443313631859927,0.0,1.1261203391835914,-2.1825812762741528,0.0,1.1261203391835914,-2.1825812762741528,0.0,0.7189352399212596,-1.2273815725788177,0.0,0.7189352399212596,-1.2273815725788177,0.0,-0.4458551653871904,1.0107006636639901,0.0,-0.4458551653871904,1.0107006636639901,0.0,-0.6152844397055806,-2.6812047605257905,0.0,-0.6152844397055806,-2.6812047605257905,0.0,-1.315792678524201,1.9137854456521535,0.0,-1.315792678524201,1.9137854456521535
13.649999999999993,0.0975,0.0,-1.3750858824725147,2.439928251289196,0.0,-1.3750858824725147,2.439928251289196,0.0,1.1248532760139864,-2.1799472301191782,0.0,1.1248532760139864,-2.1799472301191782,0.0,0.7889966081025637,-1.300209492828393,0.0,0.7889966081025637,-1.300209492828393,0.0,-0.4801636218594918,1.0386653057117818,0.0,-0.4801636218594918,1.0386653057117818,0.0,-0.6191097557245759,-2.6807645180462862,0.0,-0.6191097557245759,-2.6807645180462862,0.0,-1.3175443708841565,1.9069101680360274,0.0,-1.3175443708841565,1.9069101680360274
14.0,0.1,0.0,-1.37279883823208,2.43636171518327,0.0,-1.37279883823208,2.43636171518327,0.0,1.12350133646784,-2.17724626433098,0.0,1.12350133646784,-2.17724626433098,0.0,0.859068534643391,-1.37324471023118,0.0,0.859068534643391,-1.37324471023118,0.0,-0.514451218452039,1.06616743759713,0.0,-0.514451218452039,1.06616743759713,0.0,-0.623646488370134,-2.68199324738516,0.0,-0.623646488370134,-2.68199324738516,0.0,-1.31730390008567,1.9005695067941,0.0,-1.31730390008567,1.9005695067941
14.350000000000009,0.10250000000000001,0.0,-1.3703384875863527,2.432613423753397,0.0,-1.3703384875863527,2.432613423753397,0.0,1.1220646702736101,-2.174479481193522,0.0,1.1220646702736101,-2.174479481193522,0.0,0.9291345583791909,-1.4464829515294249,0.0,0.9291345583791909,-1.4464829515294249,0.0,-0.5487223236713481,1.0931929569104921,0.0,-0.5487223236713481,1.0931929569104921,0.0,-0.6289650907276506,-2.6851676594726794,0.0,-0.6289650907276506,-2.6851676594726794,0.0,-1.3147241014530895,1.8948667904556735,0.0,-1.3147241014530895,1.8948667904556735
14.700000000000015,0.105,0.0,-1.3677060543039559,2.428682091201928,0.0,-1.3677060543039559,2.428682091201928,0.0,1.120544193213563,-2.171647402344713,0.0,1.120544193213563,-2.171647402344713,0.0,0.9990133703896774,-1.5200397875243885,0.0,0.9990133703896774,-1.5200397875243885,0.0,-0.5828478008082663,1.1198375868008805,0.0,-0.5828478008082663,1.1198375868008805,0.0,-0.6340105676396566,-2.686245002441773,0.0,-0.6340105676396566,-2.686245002441773,0.0,-1.3143037719135275,1.8881178122320479,0.0,-1.3143037719135275,1.8881178122320479
15.05000000000002,0.1075,0.0,-1.3649030219437426,2.4245662620766693,0.0,-1.3649030219437426,2.4245662620766693,0.0,1.1189410106271327,-2.16875040607671,0.0,1.1189410106271327,-2.16875040607671,0.0,1.0684829029734457,-1.5940604180023537,0.0,1.0684829029734457,-1.5940604180023537,0.0,-0.6166654924905092,1.1462241901521177,0.0,-0.6166654924905092,1.1462241901521177,0.0,-0.6374496226910538,-2.680114395655328,0.0,-0.6374496226910538,-2.680114395655328,0.0,-1.3217399762785902,1.8781962980284654,0.0,-1.3217399762785902,1.8781962980284654
15.400000000000025,0.11,0.0,-1.3619296347339416,2.420265419546261,0.0,-1.3619296347339416,2.420265419546261,0.0,1.1172552340620852,-2.165789793089665,0.0,1.1172552340620852,-2.165789793089665,0.0,1.1375512925984792,-1.6685213716450857,0.0,1.1375512925984792,-1.6685213716450857,0.0,-0.6501939068642135,1.1723147691945575,0.0,-0.6501939068642135,1.1723147691945575,0.0,-0.6395038474351746,-2.6676273185558244,0.0,-0.6395038474351746,-2.6676273185558244,0.0,-1.336012741131393,1.8654227676597377,0.0,-1.336012741131393,1.8654227676597377
15.75000000000003,0.1125,0.0,-1.3587828848797108,2.415781509735194,0.0,-1.3587828848797108,2.415781509735194,0.0,1.1154843673411963,-2.162769284496824,0.0,1.1154843673411963,-2.162769284496824,0.0,1.2068307350985046,-1.7429565814998627,0.0,1.2068307350985046,-1.7429565814998627,0.0,-0.683925621240984,1.1976492252706143,0.0,-0.683925621240984,1.1976492252706143,0.0,-0.644474883940938,-2.665280577330036,0.0,-0.644474883940938,-2.665280577330036,0.0,-1.338476478963363,1.856538166691572,0.0,-1.338476478963363,1.856538166691572
16.100000000000044,0.115,0.0,-1.355459313508132,2.4111168230612883,0.0,-1.355459313508132,2.4111168230612883,0.0,1.1136255520280303,-2.159692943381811,0.0,1.1136255520280303,-2.159692943381811,0.0,1.2770178163326327,-1.8168381037425798,0.0,1.2770178163326327,-1.8168381037425798,0.0,-0.7184192901049017,1.2217082212937114,0.0,-0.7184192901049017,1.2217082212937114,0.0,-0.6572340485156014,-2.6917554362617113,0.0,-0.6572340485156014,-2.6917554362617113,0.0,-1.3080231440651828,1.8591789148945703,0.0,-1.3080231440651828,1.8591789148945703
