t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,qdd_fl1,qdd_fl2,qdd_fl3,qdd_fr1,qdd_fr2,qdd_fr3,qdd_bl1,qdd_bl2,qdd_bl3,qdd_br1,qdd_br2,qdd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,,,,,,,,,,,,,,,,,,,
0.435,0.166018141887916,-0.525068686589391,1.15678666956174,-0.166015870493285,-0.525069116693552,1.15678697404112,-0.166015322745425,0.542046692674232,-1.1592360282303,0.166012528621826,0.542047543477216,-1.15923723883225,3.73797419621898E-05,-0.000150925514458,0.000590719674249,-3.26561363882537E-05,-0.000151826064235,0.000591374531057,-3.11964066025229E-05,0.000102458506299,-0.000479544360574,2.53925911294505E-05,0.000104228329438,-0.00048207135636,-1.95439158217486E-05,3.21848645501134E-05,-0.000308424536248,1.72902911286841E-05,3.25849241959474E-05,-0.000308631288743,1.81696573798814E-05,-2.24829110980818E-05,0.000284212808466,-1.53668621350404E-05,-2.3325187332722E-05,0.000285372786855,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4375,0.166018235031684,-0.525069063400219,1.15678814153843,-0.166015951863278,-0.525069495749499,1.15678844765172,-0.166015400452332,0.542046948469144,-1.15923722264707,0.166012591863018,0.542047803683517,-1.15923843954838,3.73308311258306E-05,-0.000150845035583,0.000589947806141,-3.26128656926889E-05,-0.00015174458412,0.000590602144924,-3.11509324305536E-05,0.000102402284973,-0.000478833035546,2.53541310468338E-05,0.000104170000493,-0.000481357128448,-1.95303074664822E-05,3.21804087125268E-05,-0.000308209463642,1.72783029309347E-05,3.25801783830872E-05,-0.000308415911618,1.81563210714127E-05,-2.24791656976745E-05,0.000284001403452,-1.53554174313671E-05,-2.33209294005083E-05,0.000285160601187,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.44,0.166018328053388,-0.525069440009919,1.15678961158882,-0.166016033125281,-0.525069874601819,1.15678991933472,-0.166015478045762,0.542047204123561,-1.15923841528883,0.166012655008238,0.542048063744062,-1.15923963848225,3.72819542582193E-05,-0.000150764567885,0.000589176476124,-3.25696250524743E-05,-0.00015166311587,0.000589830297413,-3.11054916068088E-05,0.000102346072996,-0.000478122239319,2.53156995995596E-05,0.000104111682236,-0.00048064343127,-1.9516712143286E-05,3.21759507642128E-05,-0.000307994456307,1.72663105217907E-05,3.2575436193838E-05,-0.000308200626932,1.81429918484355E-05,-2.24754232931446E-05,0.000283790074263,-1.53439744394745E-05,-2.33166708767385E-05,0.000284948498575,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4425,0.166018420953113,-0.52506981641852,1.15679107971423,-0.16601611427937,-0.525070253250544,1.15679138909147,-0.166015555525799,0.542047459637507,-1.15923960615691,0.166012718057559,0.542048323658878,-1.15924083563519,3.72331115035441E-05,-0.00015068411129,0.000588405683746,-3.25264143020034E-05,-0.000151581659499,0.000589058988586,-3.10600841470299E-05,0.000102289870406,-0.000477411971697,2.52772967533112E-05,0.000104053374589,-0.00047993026469,-1.95031530651877E-05,3.21714800090911E-05,-0.000307779476562,1.72542907769461E-05,3.25707005597843E-05,-0.000307985473267,1.81296740590641E-05,-2.24716899055508E-05,0.000283578819814,-1.53325292558289E-05,-2.33124011875221E-05,0.000284736488343,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.445,0.166018513730944,-0.525070192626049,1.15679254591603,-0.166016195325619,-0.525070631695702,1.15679285692331,-0.166015632892525,0.542047715011004,-1.15924079525262,0.166012781011051,0.542048583427992,-1.15924203100854,3.71843028039723E-05,-0.000150603665813,0.000587635428886,-3.24832334769668E-05,-0.000151500214993,0.00058828821817,-3.10147100287241E-05,0.000102233677188,-0.000476702232489,2.52389225081001E-05,0.000103995077565,-0.000479217628492,-1.94896250846688E-05,3.21669990467378E-05,-0.000307564533045,1.72422488531911E-05,3.256597076921E-05,-0.00030777044218,1.81163665031447E-05,-2.24679644598E-05,0.000283367640735,-1.53210829598076E-05,-2.33081222303857E-05,0.000284524567489,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4475,0.166018606386965,-0.525070568632534,1.15679401019555,-0.166016276264104,-0.525071009937322,1.15679432283158,-0.166015710146024,0.542047970244077,-1.15924198257728,0.166012843868787,0.542048843051429,-1.1592432246036,3.71355280511658E-05,-0.000150523231495,0.000586865711505,-3.24400826633795E-05,-0.000151418782336,0.000587517985808,-3.09693692198394E-05,0.000102177493316,-0.000475993021511,2.52005768725201E-05,0.000103936791199,-0.000478505522436,-1.94761159640741E-05,3.21625138006428E-05,-0.000307349645974,1.723019697759E-05,3.25612451995734E-05,-0.000307555513474,1.81030665934568E-05,-2.24642441067612E-05,0.000283156538089,-1.5309637876516E-05,-2.33038390207097E-05,0.000284312729926,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.45,0.166018698921259,-0.525070944438003,1.15679547255413,-0.166016357094901,-0.525071387975435,1.15679578681763,-0.166015787286379,0.542048225336749,-1.15924316813222,0.166012906630837,0.542049102529218,-1.15924441642171,3.70867871367864E-05,-0.000150442808377,0.000586096531561,-3.23969619472564E-05,-0.000151337361508,0.000586748291144,-3.09240616883244E-05,0.000102121318763,-0.000475284338577,2.51622598551649E-05,0.000103878515528,-0.000477793946284,-1.94626134657483E-05,3.21580301942959E-05,-0.000307134835566,1.72181473772071E-05,3.2556522228333E-05,-0.00030734066695,1.80897717427797E-05,-2.24605259973032E-05,0.000282945512936,-1.52981963310594E-05,-2.32995565738747E-05,0.000284100969566,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4525,0.166018791333913,-0.525071320042485,1.15679693299312,-0.166016437818084,-0.525071765810069,1.15679724888281,-0.166015864313673,0.542048480289042,-1.15924435191875,0.166012969297274,0.542049361861384,-1.15924560646419,3.70380799728922E-05,-0.000150362396489,0.000585327888981,-3.23538713942339E-05,-0.000151255952493,0.000585979133853,-3.08787874064393E-05,0.000102065153507,-0.000474576183499,2.51239714607529E-05,0.000103820250578,-0.000477082899807,-1.94491079291665E-05,3.21535528696679E-05,-0.000306920117714,1.72061097006984E-05,3.25518005787342E-05,-0.00030712588669,1.8076479909459E-05,-2.24568078653372E-05,0.000282734566076,-1.52867601589163E-05,-2.32952788923607E-05,0.000283889281749,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.455,0.166018883625009,-0.525071695446007,1.15679839151387,-0.166016518433729,-0.525072143441254,1.15679870902844,-0.166015941227989,0.54204873510098,-1.15924553393818,0.166013031868168,0.542049621047955,-1.15924679473236,3.69894065531256E-05,-0.000150281995822,0.000584559783556,-3.23108109884349E-05,-0.000151174555286,0.000585210513748,-3.08335463636926E-05,0.000102008997543,-0.000473868556082,2.50857116785021E-05,0.000103761996343,-0.000476372382817,-1.94356000023248E-05,3.21490813426532E-05,-0.000306705491009,1.7194083283087E-05,3.25470803571693E-05,-0.000306911173886,1.80631912341049E-05,-2.24530897769436E-05,0.000282523697259,-1.52753292370569E-05,-2.32910059270447E-05,0.000283677667524,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4575,0.166018975794633,-0.525072070648597,1.1567998481177,-0.166016598941911,-0.525072520869021,1.15680016725589,-0.16601601802941,0.542048989772586,-1.15924671419185,0.166013094343592,0.542049880088957,-1.15924798122755,3.6940766891525E-05,-0.000150201606357,0.000583792215045,-3.22677806936036E-05,-0.000151093169884,0.000584442430673,-3.07883385539049E-05,0.000101952850875,-0.00047316145613,2.5047480493755E-05,0.000103703752809,-0.000475662395137,-1.94220929103495E-05,3.21446138476269E-05,-0.000306490949721,1.71820648809874E-05,3.25423620158176E-05,-0.000306696534009,1.8049906402894E-05,-2.24493723812448E-05,0.000282312905973,-1.52639029528242E-05,-2.32867366159032E-05,0.000283466129362,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.46,0.166019067842869,-0.525072445650284,1.15680130280596,-0.166016679342706,-0.525072898093397,1.15680162356648,-0.166016094718019,0.542049244303884,-1.15924789268105,0.166013156723616,0.542050138984417,-1.15924916595108,3.68921610021289E-05,-0.000150121228075,0.000583025183205,-3.22247804734843E-05,-0.000151011796286,0.000583674884474,-3.07431639708966E-05,0.000101896713503,-0.000472454883447,2.50092778918543E-05,0.000103645519962,-0.000474952936588,-1.94085898783669E-05,3.21401486189643E-05,-0.000306276488118,1.71700512510142E-05,3.25376460068583E-05,-0.00030648197253,1.80366261020026E-05,-2.24456563273634E-05,0.000282102191704,-1.52524806935617E-05,-2.32824698969125E-05,0.000283254669739,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4625,0.166019159769802,-0.525072820451094,1.15680275558,-0.166016759636187,-0.525073275114414,1.15680307796156,-0.166016171293899,0.542049498694896,-1.15924906940712,0.166013219008312,0.542050397734362,-1.15925034890426,3.68435888936006E-05,-0.000150040860961,0.000582258687803,-3.2181810297227E-05,-0.000150930434487,0.000582907874986,-3.06980226073447E-05,0.000101840585428,-0.000471748837838,2.49711038591637E-05,0.000103587297789,-0.000474244006989,-1.93950934657437E-05,3.21356842827756E-05,-0.000306062101653,1.71580398165356E-05,3.25329326743017E-05,-0.000306267493712,1.80233508698917E-05,-2.24419421663673E-05,0.000281891554077,-1.52410619803003E-05,-2.32782048921752E-05,0.000283043290464,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.465,0.166019251575515,-0.525073195051057,1.15680420644115,-0.166016839822431,-0.525073651932099,1.15680453044246,-0.166016247757133,0.542049752945646,-1.15925024437137,0.166013281197752,0.542050656338818,-1.15925153008843,3.67950505531024E-05,-0.000149960505009,0.000581492728646,-3.21388701556041E-05,-0.000150849084482,0.000582141402009,-3.06529144513516E-05,0.000101784466646,-0.000471043319109,2.49329583861315E-05,0.000103529086284,-0.000473535606142,-1.93816035688079E-05,3.21312210321118E-05,-0.00030584779053,1.71460306679333E-05,3.25282219294833E-05,-0.000306053096993,1.8010080654159E-05,-2.24382300571055E-05,0.000281680993262,-1.52296468688228E-05,-2.32739414602976E-05,0.000282831990695,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4675,0.166019343260093,-0.525073569450199,1.15680565539075,-0.166016919901512,-0.525074028546484,1.15680598101054,-0.166016324107804,0.542050007056157,-1.15925141757512,0.166013343292006,0.542050914797812,-1.15925270950489,3.67465459624215E-05,-0.000149880160219,0.000580727305548,-3.20959600447938E-05,-0.000150767746264,0.000581375465333,-3.06078394898759E-05,0.000101728357151,-0.000470338327071,2.48948414642267E-05,0.000103470885443,-0.000472827733843,-1.93681194181284E-05,3.21267594517588E-05,-0.000305633556138,1.71340245623427E-05,3.25235135755695E-05,-0.0003058387806,1.79968152546867E-05,-2.24345200603724E-05,0.000281470509565,-1.52182355485999E-05,-2.32696796440122E-05,0.000282620768926,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.47,0.16601943482362,-0.52507394364855,1.15680710243015,-0.166016999873505,-0.525074404957596,1.15680742966712,-0.166016400345996,0.542050261026453,-1.15925258901967,0.166013405291147,0.54205117311137,-1.15925388715498,3.66980751033453E-05,-0.000149799826589,0.000579962418324,-3.20530799609742E-05,-0.000150686419826,0.000580610064749,-3.05627977098766E-05,0.00010167225694,-0.00046963386153,2.48567530849186E-05,0.000103412695263,-0.000472120389891,-1.93546402442735E-05,3.21223001265025E-05,-0.000305419399865,1.71220222568991E-05,3.25188074157268E-05,-0.000305624542762,1.79835544713569E-05,-2.24308122369621E-05,0.000281260103293,-1.52068282091022E-05,-2.32654194860515E-05,0.000282409623651,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4725,0.166019526266181,-0.525074317646135,1.15680854756067,-0.166017079738486,-0.525074781165465,1.15680887641356,-0.16601647647179,0.542050514856556,-1.15925375870635,0.166013467195244,0.542051431279519,-1.15925506304,3.66496379589431E-05,-0.000149719504118,0.000579198066787,-3.20102298990616E-05,-0.00015060510516,0.000579845200049,-3.05177890986458E-05,0.000101616166006,-0.000468929922297,2.48186932393607E-05,0.00010335451574,-0.000471413574085,-1.93411654036881E-05,3.21178435209089E-05,-0.000305205322849,1.71100243837169E-05,3.25141033115883E-05,-0.000305410382065,1.79702981422431E-05,-2.24271065989541E-05,0.000281049774631,-1.51954249955641E-05,-2.32611610533021E-05,0.000282198553751,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.475,0.16601961758786,-0.525074691442985,1.15680999078366,-0.166017159496529,-0.525075157170122,1.15681032125117,-0.16601655248527,0.54205076854649,-1.15925492663647,0.166013529004371,0.542051689302286,-1.15925623716129,3.66012345174143E-05,-0.000149639192799,0.000578434250741,-3.19674098489247E-05,-0.000150523802263,0.000579080871039,-3.047281364481E-05,0.000101560084345,-0.000468226509177,2.47806619174432E-05,0.000103296346869,-0.000470707286235,-1.93276947563222E-05,3.21133896186626E-05,-0.000304991325219,1.70980310748275E-05,3.25094013586538E-05,-0.000305196298531,1.79570462581838E-05,-2.24234029635684E-05,0.000280839523286,-1.51840258762739E-05,-2.32569045092661E-05,0.000281987559661,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4775,0.166019708788741,-0.525075065039126,1.15681143210045,-0.16601723914771,-0.525075532971595,1.15681176418131,-0.166016628386518,0.542051022096277,-1.15925609281134,0.166013590718597,0.542051947179698,-1.15925740952015,3.65528647682402E-05,-0.000149558892624,0.000577670969986,-3.19246197991703E-05,-0.000150442511128,0.000578317077527,-3.04278713373291E-05,0.000101504011951,-0.000467523621975,2.47426591087407E-05,0.000103238188646,-0.000470001526154,-1.93142282880019E-05,3.21089382832284E-05,-0.000304777406851,1.70860423372411E-05,3.25047017108897E-05,-0.000304982292536,1.79437988482088E-05,-2.24197010993098E-05,0.000280629348842,-1.51726307752838E-05,-2.32526500416001E-05,0.000281776642203,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.48,0.166019799868907,-0.525075438434585,1.15681287151239,-0.166017318692103,-0.525075908569913,1.15681320520532,-0.166016704175617,0.542051275505941,-1.15925725723227,0.166013652337995,0.542052204911781,-1.15925858011791,3.65045287009025E-05,-0.000149478603588,0.000576908224325,-3.18818597384052E-05,-0.000150361231752,0.000577553819321,-3.0382962165163E-05,0.000101447948817,-0.000466821260497,2.47046848028276E-05,0.000103180041068,-0.000469296293654,-1.93007659845534E-05,3.21044893780709E-05,-0.000304563567624,1.70740581779683E-05,3.25000045222623E-05,-0.000304768364458,1.79305559413478E-05,-2.24160007746832E-05,0.000280419250885,-1.51612396166456E-05,-2.32483978379605E-05,0.000281565802197,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4825,0.166019890828444,-0.525075811629392,1.15681430902081,-0.166017398129783,-0.525076283965107,1.15681464432452,-0.166016779852651,0.542051528775506,-1.15925841990059,0.166013713862634,0.542052462498561,-1.15925974895589,3.64562263049062E-05,-0.000149398325683,0.000576146013558,-3.18391296552244E-05,-0.000150279964127,0.000576791096228,-3.03380861172234E-05,0.00010139189494,-0.000466119424551,2.46667389894051E-05,0.000103121904129,-0.000468591588547,-1.92873079487604E-05,3.21000427509953E-05,-0.000304349807243,1.70620784924162E-05,3.24953099169635E-05,-0.000304554514749,1.79173175837858E-05,-2.24123018379451E-05,0.000280209229066,-1.51498523268132E-05,-2.32441479828973E-05,0.000281355040239,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.485,0.166019981667436,-0.525076184623574,1.15681574462703,-0.166017477460825,-0.525076659157205,1.15681608154025,-0.166016855417702,0.542051781904993,-1.1592595808176,0.166013775292587,0.542052719940065,-1.15926091603539,3.64079575698511E-05,-0.000149318058902,0.000575384337488,-3.17964295381765E-05,-0.000150198708249,0.000576028908054,-3.02932431822281E-05,0.000101335850315,-0.000465418113944,2.46288216586805E-05,0.000103063777824,-0.000467887410638,-1.92738547512363E-05,3.209559818717E-05,-0.000304136124725,1.70501027295797E-05,3.2490617900087E-05,-0.000304340744149,1.7904083890328E-05,-2.24086044563578E-05,0.000279999283308,-1.51384688418467E-05,-2.32399001485356E-05,0.000281144356011,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4875,0.166020072385966,-0.525076557417158,1.15681717833241,-0.166017556685303,-0.525077034146236,1.15681751685386,-0.166016930870851,0.542052034894426,-1.15926073998462,0.166013836627925,0.54205297723632,-1.15926208135775,3.63597224853602E-05,-0.000149237803242,0.000574623195918,-3.17537593757979E-05,-0.000150117464111,0.000575267254602,-3.0248433348847E-05,0.00010127981494,-0.000464717328486,2.45909328009879E-05,0.000103005662146,-0.000467183759732,-1.92604070795519E-05,3.2091155456104E-05,-0.000303922518918,1.70381302268506E-05,3.2485928446952E-05,-0.000304127053472,1.78908549929347E-05,-2.24049088769349E-05,0.000279789413599,-1.5127089100208E-05,-2.32356539038942E-05,0.000280933748968,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.49,0.166020162984118,-0.525076930010172,1.15681861013828,-0.166017635803294,-0.52507740893223,1.15681895026667,-0.166017006212183,0.542052287743829,-1.15926189740295,0.166013897868719,0.542053234387352,-1.15926324492427,3.6311521041057E-05,-0.000149157558694,0.000573862588649,-3.17111191566255E-05,-0.000150036231706,0.000574506135677,-3.02036566057495E-05,0.00010122378881,-0.000464017067989,2.45530724066612E-05,0.00010294755709,-0.000466480635632,-1.92469656212779E-05,3.20867143273062E-05,-0.000303708988667,1.70261603216204E-05,3.24812415328779E-05,-0.000303913443531,1.78776310235662E-05,-2.24012153466901E-05,0.000279579619928,-1.5115713040359E-05,-2.32314088179919E-05,0.000280723218566,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4925,0.166020253461977,-0.525077302402645,1.15682004004596,-0.166017714814871,-0.525077783515217,1.15682038178003,-0.16601708144178,0.542052540453225,-1.15926305307392,0.166013959015039,0.542053491393187,-1.15926440673627,3.62633532254187E-05,-0.000149077325255,0.000573102515486,-3.16685088703003E-05,-0.000149955011028,0.000573745551081,-3.01589129413855E-05,0.000101167771922,-0.00046331733226,2.4515240466137E-05,0.000102889462649,-0.000465778038145,-1.92335307926881E-05,3.20822746661017E-05,-0.000303495533276,1.70141926109636E-05,3.2476557122761E-05,-0.000303699914755,1.78644120695437E-05,-2.23975240377455E-05,0.000279369902341,-1.5104340618516E-05,-2.32271646420611E-05,0.000280512764428,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.495,0.166020343819626,-0.525077674594603,1.1568214680568,-0.16601779372011,-0.525078157895225,1.15682181139526,-0.166017156559725,0.542052793022635,-1.15926420699882,0.166014020066957,0.542053748253853,-1.15926556679507,3.62152190223387E-05,-0.000148997102921,0.000572342976241,-3.16259285108807E-05,-0.00014987380207,0.000572985500612,-3.01142023433249E-05,0.000101111764271,-0.000462618121111,2.4477436970262E-05,0.000102831378822,-0.000465075967078,-1.92201019248668E-05,3.20778367210783E-05,-0.00030328215387,1.70022277306852E-05,3.24718751398064E-05,-0.000303486466029,1.78511980396319E-05,-2.23938348226563E-05,0.000279160261112,-1.50929718619134E-05,-2.32229218561891E-05,0.000280302386848,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.4975,0.16602043405715,-0.525078046586075,1.15682289417212,-0.166017872519084,-0.525078532072284,1.1568232391137,-0.166017231566099,0.542053045452085,-1.15926535917896,0.166014081024544,0.542054004969376,-1.15926672510197,3.61671184145647E-05,-0.000148916891687,0.000571583970729,-3.15833780735294E-05,-0.000149792604827,0.000572225984067,-3.00695247989176E-05,0.000101055765851,-0.00046191943435,2.44396619099858E-05,0.000102773305607,-0.000464374422242,-1.92066780776014E-05,3.207340083664E-05,-0.000303068852031,1.69902665762728E-05,3.24671954967963E-05,-0.00030327309585,1.78379887979562E-05,-2.23901474990861E-05,0.000278950696574,-1.508160681554E-05,-2.32186811226767E-05,0.000280092086287,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.5,0.166020524174632,-0.525078418377088,1.15682431839326,-0.16601795121187,-0.525078906046423,1.15682466493669,-0.166017306460986,0.542053297741596,-1.15926650961567,0.166014141887872,0.542054261539782,-1.1592678816583,3.61190513848442E-05,-0.000148836691551,0.000570825498762,-3.15408575534093E-05,-0.000149711419291,0.000571467001241,-3.00248802955139E-05,0.000100999776656,-0.000461221271789,2.44019152762576E-05,0.000102715243002,-0.000463673403447,-1.91932583106791E-05,3.20689673571906E-05,-0.000302855629343,1.69783100432141E-05,3.2462518106513E-05,-0.000303059802718,1.78247842086421E-05,-2.23864618646985E-05,0.000278741209058,-1.50702455243845E-05,-2.3214443103825E-05,0.000279881863207,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.5025,0.166020614172156,-0.52507878996767,1.15682574072156,-0.166018029798541,-0.525079279817672,1.15682608886555,-0.166017381244469,0.542053549891191,-1.15926765831025,0.16601420265701,0.542054517965097,-1.15926903646537,3.60710179174918E-05,-0.000148756502509,0.000570067560153,-3.14983669441906E-05,-0.000149630245457,0.000570708551933,-2.99802688206901E-05,0.000100943796681,-0.000460523633237,2.43641970599518E-05,0.000102657191003,-0.0004629729105,-1.91798416058446E-05,3.20645366965137E-05,-0.000302642487476,1.69663591150573E-05,3.24578428821503E-05,-0.000302846584961,1.7811584109811E-05,-2.23827776598608E-05,0.000278531798715,-1.50588880745912E-05,-2.32102084188315E-05,0.000279671717748,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
0.505,0.166020704049806,-0.525079161357849,1.15682716115834,-0.166018108279172,-0.525079653386059,1.15682751090162,-0.166017455916629,0.542053801900895,-1.159268805264,0.16601426333203,0.542054774245349,-1.1592701895245,3.602301800309E-05,-0.000148676324553,0.000569310154702,-3.14559062335738E-05,-0.000149549083319,0.000569950635952,-2.99356903629285E-05,0.000100887825923,-0.0004598265185,2.43265072516429E-05,0.000102599149604,-0.00046227294321,-1.91664266326722E-05,3.20601095459125E-05,-0.000302429428455,1.6954415127592E-05,3.24531697385484E-05,-0.000302633440224,1.77983882355674E-05,-2.23790943957545E-05,0.000278322464964,-1.5047534716926E-05,-2.32059775144797E-05,0.000279461648759,0.737558247896623,3.01471955886771,0.964726158568275,-0.738594075821914,3.02520723466056,0.964684346922326,5.23098110408292,3.48583083764446,1.71592285831456,-5.22097990529866,3.45618978233489,1.70528913209211,,,,,,,,,,,,,,,,,,,
