 ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
0,2.0000000000000013,0.28534576060943345,-0.11371736105826366,0,-3.682463751339863,-0.3268888940373717,-0.0869630105729749,0,-1.214819071977676,1.1580767318884693,0.09323888809232472,0,-2.338264680001184,0.07850406107841967,-0.0726651596445334,0,1.7673289558563696,-0.8433114728139169,-0.030230112778267516,0,0.8751404141635334,1.5229852414067198,0.039616769044488874,0,-1.780718631140679,-0.014187427157661492,-0.08816454241525498,0,-1.559769616386603,-0.36103197941686255,-0.02667444395139071,0,-1.4927269076677672,1.5097975048900527,0.0018906910301471477,0,-2.5924835490902876,-0.36764203439521376,-0.060704565150557825,0,3.739330152738529,-0.44542706591921993,-0.0629448331822004,0,0.5232552804289275,0.822966284947346,0.02470688590657605,0,-0.7242326722655992
1,2.0040000000000013,0.28487754762250167,-0.1181637010931488,0,-3.680821899910074,-0.32729912778900855,-0.1077187917760342,0,-1.2162228649254805,1.1585163774404716,0.11545039652494854,0,-2.3387637441044715,0.07817944365819082,-0.08396293085189967,0,1.7656481373290582,-0.8433898506982663,-0.016067482080906914,0,0.8748293985678542,1.5231160720371877,0.030411127210970442,0,-1.7796484722488122,-0.014482227866444057,-0.06892159502753412,0,-1.5565406259953585,-0.36116106328449005,-0.034111430501641664,0,-1.4942217230329788,1.5097670986512142,-0.010751243327363453,0,-2.591611602557682,-0.3678530031011057,-0.05010190749656731,0,3.7378521735566337,-0.44568106118819184,-0.06365087717351423,0,0.5238977884557551,0.8231501522649042,0.052962353937383855,0,-0.7230266264911317
2,2.0080000000000013,0.28439187023542806,-0.12250711616978678,0,-3.679029761578853,-0.3277919569610978,-0.12833808862741589,0,-1.2172655492129054,1.1590447042782275,0.13760910359417472,0,-2.339241510882745,0.07781016328672805,-0.09508994914859864,0,1.7642499914635548,-0.8434122374362042,-0.0021199653409804007,0,0.8743921630906912,1.5232105603675719,0.02136347892785297,0,-1.7785996461068574,-0.014700590722095954,-0.04985292682152443,0,-1.5536743794391292,-0.361319880609989,-0.041545771884166804,0,-1.4954151459137517,1.5096870223491907,-0.0230961290678891,0,-2.5906596058490345,-0.3680216959260363,-0.039543006781757296,0,3.7362199432335688,-0.4459375396425598,-0.06424744848790127,0,0.5243658317336645,0.8234450552490308,0.0805654154643234,0,-0.7220656390004604
3,2.0120000000000013,0.28388905102021716,-0.12677699011202215,0,-3.6770437535334164,-0.3283667908154375,-0.14880584843674996,0,-1.2178983857578898,1.1596614222487742,0.15968853825794066,0,-2.339680234681855,0.07739683958119428,-0.10606709246565368,0,1.7630835132935767,-0.8433794438383965,0.011628775722465129,0,0.8738288270374088,1.5232693038689011,0.012462556798599672,0,-1.7775799040821159,-0.01484327022963292,-0.030977478453167735,0,-1.5512002030709762,-0.36150837143745884,-0.048961063617290065,0,-1.4963795642807254,1.5095583941286568,-0.035167473789469605,0,-2.5896430420232646,-0.36814834840914384,-0.029047861481150607,0,3.7344338075977497,-0.4461960968682137,-0.06474569416427553,0,0.524679366931615,0.8238484995620134,0.10755454604983802,0,-0.7213408236010619
4,2.0160000000000013,0.28336930269945076,-0.13100022588144655,0,-3.6748715176470563,-0.32902297000305347,-0.16910434721923737,0,-1.218144628152708,1.1603661271420844,0.1816595791194428,0,-2.340086273136675,0.07694000461784305,-0.11691653827356861,0,1.7621045117898626,-0.8432922190778769,0.025193855793369076,0,0.8731290766783639,1.5232928594229564,0.0036985640572568135,0,-1.7766003165925992,-0.014911098452192876,-0.012314775928983895,0,-1.5490432641948597,-0.36172642386590753,-0.05634533514136536,0,-1.4970807736349658,1.509382237677407,-0.04698888366375758,0,-2.5885476591148335,-0.36823327559567587,-0.018636308741098614,0,3.73244253103645,-0.4464563723211359,-0.06515649347030841,0,0.5248167543604434,0.8243581478117972,0.1339691555607372,0,-0.7208678460769009
5,2.0200000000000014,0.28283273150249083,-0.13520336429986768,0,-3.67257000635284,-0.3297597723985631,-0.1892185563690743,0,-1.2180499843584556,1.1611582994666274,0.20349356285467748,0,-2.3404708146519324,0.07644009890291995,-0.12766140519463726,0,1.7613756092026942,-0.8431512542019012,0.038589628985452075,0,0.872321786237562,1.523281748178941,-0.004937165675147629,0,-1.7756562372878015,-0.014904972239514815,0.0061199732192516315,0,-1.5472997485715039,-0.361973872859057,-0.06368496933878817,0,-1.4975191190657156,1.5091594736052831,-0.058586787348474986,0,-2.587369575524205,-0.36827687293114614,-0.00832849580856648,0,3.7303208804438506,-0.4467180447028719,-0.06548931095334794,0,0.5247620457774262,0.8249718165485003,0.1598473984095071,0,-0.7206469191411291
6,2.0240000000000014,0.28227933918323234,-0.1394123424585183,0,-3.6701180847973767,-0.3305764230134308,-0.20913580077671565,0,-1.2176122858842744,1.1620373094427479,0.22516329605082952,0,-2.3408354570045145,0.07589748546625925,-0.1383199257649412,0,1.7608563156111958,-0.8429571893035319,0.05182832293756427,0,0.8713407291021776,1.5232364643194318,-0.013450778303441241,0,-1.7747854202895483,-0.014825860376532713,0.024307984678444042,0,-1.5459305563826011,-0.36225050355786,-0.07096787125914693,0,-1.4977056226874703,1.508890921540574,-0.06998600760065485,0,-2.5861091537868934,-0.36827960628243195,0.0018587344740810547,0,3.7280373313020374,-0.44698083720776705,-0.06575569241739762,0,0.5245794868798663,0.8256874779477408,0.18522831054901256,0,-0.720648800455127
7,2.0280000000000014,0.2817090312897418,-0.14365064375996664,0,-3.6675268066416375,-0.33147209860737403,-0.2288442816900522,0,-1.2167892453727724,1.163002419652539,0.24664202312780323,0,-2.3411629577336703,0.07531245147395187,-0.14891127444644844,0,1.7605415453776698,-0.8427106221196873,0.06492005257828037,0,0.8702263865203993,1.5231574777214696,-0.021848333469239985,0,-1.773973288078809,-0.014674794220204415,0.04223457193867818,0,-1.5448919045863556,-0.3625560570163147,-0.07818337978669107,0,-1.4976869834260018,1.5085772994649467,-0.08121211471300328,0,-2.584776641323255,-0.3682420068513611,0.011909245374613785,0,3.7255536147172497,-0.4472445097161426,-0.06596408470348254,0,0.5242020704547438,0.826503256491962,0.21014961956525052,0,-0.7209072971574589
8,2.0320000000000014,0.28112162416528813,-0.1479401884696281,0,-3.664788630311583,-0.3324459264950185,-0.24833151296088585,0,-1.2156833371577758,1.1640527881057845,0.2679038273486351,0,-2.3414939694324586,0.07468521220954047,-0.1594530444527955,0,1.760445209280139,-0.8424121080987039,0.0778754992493285,0,0.8690196252595661,1.5230452378933566,-0.030134632292679674,0,-1.7732058671254924,-0.014452856432190832,0.059887459387521366,0,-1.5442229907056177,-0.36289023858884933,-0.08532310178328326,0,-1.4974287120373053,1.5082192245778074,-0.09229014637950908,0,-2.583361130501616,-0.3681646690412803,0.02180736701496871,0,3.7228841543615863,-0.4475088542858905,-0.06612237322825869,0,0.5236083430988103,0.8274174165881949,0.23464538632379725,0,-0.7214287425721897
9,2.0360000000000014,0.2805168534535649,-0.15230060178211174,0,-3.6619497523227973,-0.3334969990770605,-0.2675899104020822,0,-1.2142249687058564,1.1651874751478983,0.28892482254209834,0,-2.3417998173129124,0.07401591881813283,-0.1699607883247905,0,1.7605664017259812,-0.8420621603902396,0.09070519145852451,0,0.8676258389625393,1.5229001786181613,-0.03831334813843981,0,-1.7725329623832433,-0.014161179709004424,0.07725411216779154,0,-1.5439119515640745,-0.36325271824219807,-0.0923781019166962,0,-1.496955293333759,1.5078172164721335,-0.10324427332990896,0,-2.5818678776461805,-0.36804824199534636,0.031540038620511524,0,3.7200729913480237,-0.4477736945124378,-0.06623839412575398,0,0.5228432721303478,0.8284283541799431,0.2587480611843441,0,-0.7221855553002555
