 ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
0,2.0000000000000013,0.06764234695043424,0.16409666810287693,0,-1.968142295801494,0.43629760957576186,-0.009118090213199835,0,0.4757582862605666,-0.8241470027372071,-0.010659586166996339,0,1.0844924501021092,0.010630462252857001,0.15653674423071468,0,1.3288471897634893,0.44983880280036775,0.044498197121332086,0,1.0798206622951039,-1.241701183627624,0.0018937631012397298,0,1.9827244890359037,-0.13390631990332363,0.25404310764190036,0,-1.7684822928687944,0.6890487221456396,-0.02197176089177772,0,0.294590121817867,-1.382341123058015,0.05404158563465608,0,2.2566674432867497,-0.13067540381720225,0.2911407390025678,0,2.8367144258313033,0.5118622073091097,0.15378247506384057,0,1.1734267009262793,-1.3486727584461653,-0.17151617060203062,0,2.849770350840511
1,2.0040000000000013,0.06829287439874396,0.16216188775430235,0,-1.9680188685839275,0.43626328796999764,-0.00842079777854182,0,0.4774022336645544,-0.8242161466227095,-0.019470936316084195,0,1.0832997550448444,0.011245180281903532,0.1527504725891995,0,1.3240859487044288,0.4500097823812436,0.04215764363094574,0,1.0834131431174876,-1.2416384323087102,0.020275128742198695,0,1.9830979588871043,-0.13286625989644868,0.26201629611627764,0,-1.7693693291635184,0.6889566863078709,-0.023370456431245485,0,0.2957024313193732,-1.3821332821630132,0.051272002421250316,0,2.255221349750035,-0.12948900024163928,0.2984365063742684,0,2.833185786392916,0.5125014330464092,0.1617932250672881,0,1.1756973178669676,-1.349371560088248,-0.1757483971515298,0,2.851930782996539
2,2.0080000000000013,0.06893561689277308,0.16021201447995226,0,-1.967885857485768,0.43623165626827837,-0.007756138886867373,0,0.47917102804433115,-0.824320079368589,-0.02813137275230529,0,1.0821904867078336,0.011844834449140303,0.14899134837941685,0,1.319312821604189,0.4501715369045162,0.03986400599730088,0,1.0869786985627545,-1.2415026542092995,0.03848680383977238,0,1.9834198114618011,-0.13179475850497055,0.26984095550094095,0,-1.7705234801949756,0.688859257945149,-0.024702412124876793,0,0.2969365767075086,-1.3819368547936834,0.04839087778384346,0,2.2538957435692906,-0.12827383808651918,0.3055925378798439,0,2.829584647068158,0.5131723104859547,0.16967583823653962,0,1.177834396279149,-1.350086935786403,-0.17986522313589057,0,2.8541469887813546
3,2.0120000000000013,0.06957050060916424,0.15824269559283893,0,-1.9677312342851496,0.4362025981881646,-0.007119358241923144,0,0.4810096305682673,-0.8244582220552857,-0.03664920566189311,0,1.0811451956710125,0.012429526151682836,0.1452571110589725,0,1.3146121279688687,0.4503242869934508,0.037628053047180705,0,1.0905057147240778,-1.241294690472639,0.056475205615952144,0,1.9836921869199517,-0.13069243211285686,0.27750974835448305,0,-1.771888194484045,0.6887566681250639,-0.025979514025674926,0,0.29819540198088107,-1.3817522463269118,0.04541191979833952,0,2.2526393427266025,-0.12703049281394313,0.31260338045743113,0,2.825780524806654,0.5138743215037591,0.1774283586569444,0,1.17994084537805,-1.3508184790032027,-0.18388461866345607,0,2.856466174979362
4,2.0160000000000013,0.0701974397976384,0.15625132672250597,0,-1.96764354405014,0.4361760142313409,-0.0065064356299001855,0,0.4829504188816367,-0.8246300333187524,-0.04503416147736548,0,1.0801796696537165,0.012999355131059076,0.1415478412584359,0,1.3099701048091301,0.4504682885841553,0.03545797119144251,0,1.0940447057591993,-1.2410155770085705,0.07419329670051068,0,1.9839419615591682,-0.12955991742348597,0.2850182616138365,0,-1.7735044002025262,0.6886490936187375,-0.027215851770466436,0,0.29954986056518357,-1.3815798030081865,0.04235025331741353,0,2.25149093524742,-0.12575956265843494,0.31946328957684184,0,2.8219105938547813,0.514606938672514,0.18504832077551278,0,1.181830405963281,-1.3515658378909874,-0.18781887889353252,0,2.8587984198748404
5,2.0200000000000014,0.07081633693905141,0.15423485183970365,0,-1.9675344407887494,0.4361518221532042,-0.0059129961945814605,0,0.4849884305331128,-0.8248350110213517,-0.05329602534519526,0,1.0792965380618451,0.013554421171394684,0.1378635052579525,0,1.305331673441433,0.45060382322495485,0.033359578315002025,0,1.097430511314967,-1.2406665167845554,0.09160105765293186,0,1.9841027656948516,-0.12839787276099712,0.2923607722194473,0,-1.7753136165661516,0.6885366627393013,-0.028422944353593507,0,0.30095357718968524,-1.3814198069814305,0.03922216145298472,0,2.2504230534844414,-0.12446166125700978,0.3261689220229174,0,2.817909542783083,0.5153696135075331,0.1925296361823423,0,1.1836925794668904,-1.3523287020826376,-0.19167775369884604,0,2.8612224106619824
6,2.0240000000000014,0.07142708618913637,0.15219144740302115,0,-1.967448813579291,0.43612995493984374,-0.005335399890467096,0,0.48704120331519496,-0.8250726932469763,-0.06144494847251592,0,1.0784571331771529,0.014094819791508784,0.1342027013196855,0,1.3007692634816321,0.45073118360054115,0.0313347390156292,0,1.1008221092539425,-1.240248852225209,0.10866533836111962,0,1.984243435432234,-0.12720697160971028,0.2995340817506578,0,-1.777399738372041,0.6884194540356532,-0.029613505068339308,0,0.30244194501524163,-1.381272472967987,0.036044669001794385,0,2.2494591725772177,-0.12313741614063968,0.3327167989538471,0,2.8138394602723276,0.5161617850128682,0.1998700609261992,0,1.1853837212197162,-1.3531067910322125,-0.19546799444361618,0,2.863669871941179
7,2.0280000000000014,0.07202957489478812,0.15011943749989282,0,-1.9674172221037833,0.43611035828876954,-0.004770617673557181,0,0.4891354841055941,-0.8253426592521309,-0.06949123607754273,0,1.0776774244547696,0.014620646260995681,0.13056573514784178,0,1.296323781887246,0.45085067074372204,0.029385549436073372,0,1.104132237301213,-1.2397640391840803,0.1253593387156515,0,1.9843268341549878,-0.1259879053694371,0.306533322197685,0,-1.7796349134566123,0.6882975015318284,-0.03079818522666241,0,0.30395848747930115,-1.3811379481806847,0.032834583125752666,0,2.248562215564262,-0.1217874646782007,0.33910472935191055,0,2.8095854614053266,0.5169828710365292,0.20706340934241596,0,1.187007332384487,-1.3538998424398003,-0.19919346105650057,0,2.866187827401327
8,2.0320000000000014,0.07262368144252918,0.148016401398068,0,-1.9673293990558223,0.4360929910353065,-0.004215296911427237,0,0.49129394899533985,-0.8256445296326467,-0.07744523659086006,0,1.07696857789925,0.015131995311235151,0.12695231415903346,0,1.2918791333738822,0.45096258689373153,0.027511765607325378,0,1.1074480826894615,-1.2392136230520991,0.14166211988752275,0,1.9843918417567152,-0.12474137552896696,0.313356666160869,0,-1.7820846080086508,0.6881707932412463,-0.03198872157272982,0,0.3055089053519945,-1.3810163115145848,0.029609050704346888,0,2.2477420216758284,-0.12041245838514354,0.3453288086929941,0,2.8052330143817406,0.5178322719178767,0.21410585927824452,0,1.1884418886074108,-1.3547076019324473,-0.2028555682091347,0,2.8687154729518234
9,2.0360000000000014,0.07320927993734225,0.14588165511162252,0,-1.96725664966021,0.4360778225623104,-0.0036670229908971693,0,0.4934322970155361,-0.8259779618153473,-0.08531577036522012,0,1.0762906029188866,0.01562895557649304,0.12336055569520525,0,1.2875139585769828,0.4510672294167158,0.025711858274401686,0,1.1107005827261793,-1.2385992121983467,0.15755960719533652,0,1.9844117638751142,-0.12346809465945417,0.3200010744135423,0,-1.7847963868850003,0.6880392753974341,-0.03319514703668347,0,0.307144198860053,-1.3809075757345306,0.026384379894240126,0,2.247024341897855,-0.11901305734686375,0.351387398404061,0,2.8008253666931933,0.5187093665530652,0.2209916231607554,0,1.1897663880934282,-1.3555298169318013,-0.2064544675220424,0,2.8712786484486816
