,t[s],q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
30,0.075,0,0,0,-1.0634188930513,2.42885348361316,-0.42624700905956,2.34387896975109,-1.44900680700124,27.9629959127442,0,0,0,-1.0634188930513,2.42885348361316,-0.42624700905956,2.34387896975109,-1.44900680700124,27.9629959127442,0,0,0,1.07406848816186,-2.10987742164388,29.3272695264968,-2.37484773882649,0.347434084787451,30.4192792366783,0,0,0,1.07406848816186,-2.10987742164388,29.3272695264968,-2.37484773882649,0.347434084787451,30.4192792366783
31,0.0775,0,0,0,-1.05735112305319,2.43819539771056,-0.372429203521108,2.34013834550898,-1.49203393433613,28.9629959127442,0,0,0,-1.05735112305319,2.43819539771056,-0.372429203521108,2.34013834550898,-1.49203393433613,28.9629959127442,0,0,0,1.06882442899149,-2.10974433222195,30.3272695264968,-2.37405170370279,0.326702160059664,31.4192792366783,0,0,0,1.06882442899149,-2.10974433222195,30.3272695264968,-2.37405170370279,0.326702160059664,31.4192792366783
32,0.08,0,0,0,-1.0512635473672,2.44647024888736,-0.292406091541349,2.33627953477609,-1.53840607045465,29.9629959127442,0,0,0,-1.0512635473672,2.44647024888736,-0.292406091541349,2.33627953477609,-1.53840607045465,29.9629959127442,0,0,0,1.0635894249672,-2.10692565161442,31.3272695264968,-2.3733217842141,0.301412690211702,32.4192792366783,0,0,0,1.0635894249672,-2.10692565161442,31.3272695264968,-2.3733217842141,0.301412690211702,32.4192792366783
33,0.0825,0,0,0,-1.0451563183101,2.45432329544765,-0.215176712943374,2.33229456610261,-1.58830073938792,30.9629959127442,0,0,0,-1.0451563183101,2.45432329544765,-0.215176712943374,2.33229456610261,-1.58830073938792,30.9629959127442,0,0,0,1.05836616619781,-2.10238578670033,32.3272695264968,-2.37266726634264,0.272096223843474,33.4192792366783,0,0,0,1.05836616619781,-2.10238578670033,32.3272695264968,-2.37266726634264,0.272096223843474,33.4192792366783
34,0.085,0,0,0,-1.03902812866985,2.4626213104825,-0.191145017228342,2.3281792845482,-1.64029924488028,31.9629959127442,0,0,0,-1.03902812866985,2.4626213104825,-0.191145017228342,2.3281792845482,-1.64029924488028,31.9629959127442,0,0,0,1.05315296525527,-2.09812146137534,33.3272695264968,-2.37209353057388,0.240150706947465,34.4192792366783,0,0,0,1.05315296525527,-2.09812146137534,33.3272695264968,-2.37209353057388,0.240150706947465,34.4192792366783
35,0.0875,0,0,0,-1.0328812580596,2.47046100647705,-0.146859313690846,2.32393579552612,-1.69220891179623,32.9629959127442,0,0,0,-1.0328812580596,2.47046100647705,-0.146859313690846,2.32393579552612,-1.69220891179623,32.9629959127442,0,0,0,1.04794719201183,-2.09481921960158,34.3272695264968,-2.37159705900969,0.208512857424771,35.4192792366783,0,0,0,1.04794719201183,-2.09481921960158,34.3272695264968,-2.37159705900969,0.208512857424771,35.4192792366783
36,0.09,0,0,0,-1.02671341986013,2.47846665054013,-0.093301614726037,2.31953062225448,-1.75228541434734,33.9629959127442,0,0,0,-1.02671341986013,2.47846665054013,-0.093301614726037,2.31953062225448,-1.75228541434734,33.9629959127442,0,0,0,1.04275362861531,-2.09068457809621,35.3272695264968,-2.37117808408135,0.177549891293442,36.4192792366783,0,0,0,1.04275362861531,-2.09068457809621,35.3272695264968,-2.37117808408135,0.177549891293442,36.4192792366783
37,0.0925,0,0,0,-1.02051822882618,2.4887822014152,-0.09755413343653,2.31488834784137,-1.83883796604255,34.9629959127442,0,0,0,-1.02051822882618,2.4887822014152,-0.09755413343653,2.31488834784137,-1.83883796604255,34.9629959127442,0,0,0,1.03758739685401,-2.0815146234192,36.3272695264968,-2.37084194086868,0.14480910004134,37.4192792366783,0,0,0,1.03758739685401,-2.0815146234192,36.3272695264968,-2.37084194086868,0.14480910004134,37.4192792366783
38,0.095,0,0,0,-1.01431142069622,2.49574039496058,0.46554033781214,2.30998291174295,-1.94279446992011,35.9629959127442,0,0,0,-1.01431142069622,2.49574039496058,0.46554033781214,2.30998291174295,-1.94279446992011,35.9629959127442,0,0,0,1.03246531353078,-2.06571272189544,37.3272695264968,-2.37057295540559,0.115536528570753,38.4192792366783,0,0,0,1.03246531353078,-2.06571272189544,37.3272695264968,-2.37057295540559,0.115536528570753,38.4192792366783
39,0.0975,0,0,0,-1.00806157738296,2.50768902235915,1.56645194050013,2.30472913407241,-2.07060044446897,36.9629959127442,0,0,0,-1.00806157738296,2.50768902235915,1.56645194050013,2.30472913407241,-2.07060044446897,36.9629959127442,0,0,0,1.02737475766327,-2.05065800555498,38.3272695264968,-2.37037079985321,0.089365849071071,39.4192792366783,0,0,0,1.02737475766327,-2.05065800555498,38.3272695264968,-2.37037079985321,0.089365849071071,39.4192792366783
