time,q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3
0.102040816326531,0,0.320900339122044,-1.69888919244186,0,0.320900339122044,-1.69888919244186,0,0.974002137004102,-2.36712588303722,0,0.974002137004102,-2.36712588303722,0,-1.70024414886857,3.8505231767061,0,-1.70024414886857,3.8505231767061,0,-3.12855800862492,4.36707051738226,0,-3.12855800862492,4.36707051738226,0,-2.09437114477234,4.88303205415607,0,-2.09437114477234,4.88303205415607,0,2.3378912325004,7.99685452937483,0,2.3378912325004,7.99685452937483
0.112244897959184,0,0.302191881873212,-1.64289763907676,0,0.302191881873212,-1.64289763907676,0,0.937955553977612,-2.29755310290154,0,0.937955553977612,-2.29755310290154,0,-1.85213726763433,5.5431637831445,0,-1.85213726763433,5.5431637831445,0,-3.56861171962252,6.88770523343265,0,-3.56861171962252,6.88770523343265,0,-2.4334565820008,5.40377180164007,0,-2.4334565820008,5.40377180164007,0,3.07647944399859,9.29320363781948,0,3.07647944399859,9.29320363781948
0.122448979591837,0,0.281878545173789,-1.56610991226639,0,0.281878545173789,-1.56610991226639,0,0.896022610366167,-2.19496527192194,0,0.896022610366167,-2.19496527192194,0,-2.0110203332429,7.60198495422662,0,-2.0110203332429,7.60198495422662,0,-4.15136141753302,10.1561952669795,0,-4.15136141753302,10.1561952669795,0,-2.75298491242693,5.58198293345376,0,-2.75298491242693,5.58198293345376,0,3.89614470102294,10.2753392828826,0,3.89614470102294,10.2753392828826
0.13265306122449,0,0.259672319583387,-1.46496905429915,0,0.259672319583387,-1.46496905429915,0,0.84542463653368,-2.05118724710216,0,0.84542463653368,-2.05118724710216,0,-2.1984163334498,10.0129449387568,0,-2.1984163334498,10.0129449387568,0,-5.00919940941623,14.234024457159,0,-5.00919940941623,14.234024457159,0,-2.98493763747684,5.25230986980295,0,-2.98493763747684,5.25230986980295,0,4.65618469002185,10.5961330044553,0,4.65618469002185,10.5961330044553
0.142857142857143,0,0.234773983854099,-1.3361338667062,0,0.234773983854099,-1.3361338667062,0,0.781678794991144,-1.85727423961026,0,0.781678794991144,-1.85727423961026,0,-2.46493523719948,12.7546835717025,0,-2.46493523719948,12.7546835717025,0,-6.31083831271101,19.1973877416976,0,-6.31083831271101,19.1973877416976,0,-2.46131585139196,3.60153880619694,0,-2.46131585139196,3.60153880619694,0,4.32810784959083,8.43302873961532,0,4.32810784959083,8.43302873961532
0.153061224489796,0,0.20780880776691,-1.18355908083615,0,0.20780880776691,-1.18355908083615,0,0.701040827672731,-1.60939636940671,0,0.701040827672731,-1.60939636940671,0,-2.66955243263173,15.1049038011343,0,-2.66955243263173,15.1049038011343,0,-7.98315876452294,24.5399091501521,0,-7.98315876452294,24.5399091501521,0,7.86444530103884,7.17210529041455,0,7.86444530103884,7.17210529041455,0,7.81157932129878,13.6765153846672,0,7.81157932129878,13.6765153846672
0.163265306122449,0,0.221524160942494,-1.06943282694185,0,0.221524160942494,-1.06943282694185,0,0.655292411572382,-1.36834944666995,0,0.655292411572382,-1.36834944666995,0,1.3578199643828,11.2984991355364,0,1.3578199643828,11.2984991355364,0,-4.52909319393454,23.8636453509387,0,-4.52909319393454,23.8636453509387,0,12.3389713374475,9.00658356030678,0,12.3389713374475,9.00658356030678,0,0.915719508015668,-0.026388203617418,0,0.915719508015668,-0.026388203617418
0.173469387755102,0,0.29451696363875,-0.983944400488704,0,0.29451696363875,-0.983944400488704,0,0.64429323784341,-1.13289574949048,0,0.64429323784341,-1.13289574949048,0,7.22628746692931,8.46335421886126,0,7.22628746692931,8.46335421886126,0,-1.08891819916826,23.3099160207672,0,-1.08891819916826,23.3099160207672,0,14.3863484612156,11.1000773479023,0,14.3863484612156,11.1000773479023,0,0.206513910088557,-0.137670310026435,0,0.206513910088557,-0.137670310026435
0.183673469387755,0,0.37027420583797,-0.877339713354114,0,0.37027420583797,-0.877339713354114,0,0.638574365510246,-0.912443818770235,0,0.638574365510246,-0.912443818770235,0,7.49996697772279,10.5538640263244,0,7.49996697772279,10.5538640263244,0,-0.566168360983165,21.8247411413047,0,-0.566168360983165,21.8247411413047,0,15.2884399635215,11.5880034990117,0,15.2884399635215,11.5880034990117,0,0.177530930241214,-0.109375081813484,0,0.177530930241214,-0.109375081813484
0.193877551020408,0,0.442886417998071,-0.734655857875023,0,0.442886417998071,-0.734655857875023,0,0.638814098523278,-0.703272369111274,0,0.638814098523278,-0.703272369111274,0,7.18860900385005,14.1257016924299,0,7.18860900385005,14.1257016924299,0,0.023733568290141,20.7079735162372,0,0.023733568290141,20.7079735162372,0,15.6859713128502,11.8869523771538,0,15.6859713128502,11.8869523771538,0,0.087166101525106,-0.092151322079943,0,0.087166101525106,-0.092151322079943
