, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
10,10,2.0400000000000014,0.301795892468585,-0.0356117150028574,0,-3.55139811413554,-0.4204369250735251,-0.0050592041733945,0,-0.0633778309787685,1.041224079022551,0.4980381056018719,0,-1.427317915487002,0.094982529197941,-0.1634630298637006,0,1.3496320458830453,-0.2544979898439767,-0.0964673617961774,0,-1.811252783082505,1.4746344252641663,-0.1544409279617321,0,-2.6620571867093736,0.0836791878408878,-0.3998951643871297,0,1.5177888077673407,0.9488256657720572,-0.241098379933013,0,-1.7191612948587838,-1.3429902869637411,0.0953007642816278,0,0.9594545459684528,0.3192380599454399,-0.3223801267465107,0,-3.555923011611265,0.4642000438391472,0.3189376099686988,0,-0.0575263745498536,-0.994560169630864,-0.2822047015316502,0,1.372012689814365
11,11,2.0440000000000014,0.3016491727685987,-0.0370328548251104,0,-3.549602551486457,-0.4204568737856146,-0.0049617522171484,0,-0.0668190277707137,1.0432596228518427,0.5125559225042131,0,-1.4307293642961054,0.0943106926273753,-0.1694731212543625,0,1.351096752726783,-0.2548928952822596,-0.0994964044443123,0,-1.8101267981304117,1.473997899459638,-0.1607102450485287,0,-2.661506245463697,0.0820480764179556,-0.4105013012627267,0,1.523705363913586,0.9478432378270858,-0.2471558446468494,0,-1.716456612474369,-1.3426049771977602,0.096673147301194,0,0.9604670631691512,0.317924046699807,-0.3306262930035684,0,-3.551032931857357,0.4654982876357869,0.3265079407102099,0,-0.0602622036091591,-0.9957034215789876,-0.2870549190734962,0,1.372965119311511
12,12,2.0480000000000014,0.3014967311323782,-0.0384665400154989,0,-3.547769589626933,-0.4204763626735315,-0.0048412493210705,0,-0.0703195112200003,1.0453529277476172,0.5269731025955079,0,-1.4342679958416669,0.0936149621232058,-0.1754355202849393,0,1.3527066806043055,-0.2552998552719739,-0.1025060873722888,0,-1.80890544808406,1.4733362435022956,-0.1669973925821036,0,-2.660954399280657,0.0803747619804189,-0.4210368794275599,0,1.5298174857872109,0.9468365723237706,-0.2532172852437586,0,-1.7137126939233074,-1.3422141622311312,0.0980509384463687,0,0.9615187313310074,0.3165770918675407,-0.3388607826360323,0,-3.5460090772105577,0.4668265154151756,0.33398160225277,0,-0.0631763070240769,-0.9968656798732054,-0.29177445548775,0,1.373878510166877
13,13,2.0520000000000014,0.3013385210380586,-0.0399116001211442,0,-3.545909367073295,-0.4204952990259875,-0.0046975568306448,0,-0.0739108008997938,1.047503608094855,0.5412953200523304,0,-1.437950218018382,0.0928955332755134,-0.1813486547194429,0,1.354457553383495,-0.2557187847247364,-0.1054938455481543,0,-1.8075904879378664,1.4726493902851967,-0.1733010312253165,0,-2.6603974839866216,0.0786595234609046,-0.4315029366547737,0,1.5360865735122309,0.945805638249804,-0.2592876961287,0,-1.710934032782276,-1.341817807947958,0.0994382522015982,0,0.9626065764659688,0.3151972335908719,-0.3470863939934761,0,-3.5408422649432008,0.4681843210024853,0.341352046925151,0,-0.0662989577473401,-0.9980464018066804,-0.2963565529579328,0,1.3747390651635234
14,14,2.0560000000000014,0.3011744993482926,-0.0413672812514063,0,-3.544009677847709,-0.4205135913406362,-0.0045310993783722,0,-0.0775603196892168,1.0497113001455864,0.5555279636373923,0,-1.4417626660794882,0.0921526073297452,-0.1872111491669943,0,1.3563778499008214,-0.2561495889763059,-0.1084573354756141,0,-1.8061859647256984,1.471937276830614,-0.1796202257120658,0,-2.659837657836177,0.0769026329575529,-0.4419013742631771,0,1.5425697254115551,0.94475038385253,-0.2653723129699404,0,-1.708134701057871,-1.3414158636571305,0.1008392456750842,0,0.9637279569630368,0.3137845008412436,-0.3553052722090934,0,-3.535556231707667,0.4695712694028571,0.3486118901889737,0,-0.0695809560584225,-0.9992450155880506,-0.3007937900453719,0,1.375563883786769
15,15,2.0600000000000014,0.3010045025542033,-0.0428728866050058,0,-3.542066522670145,-0.420530918202818,-0.0042676755962282,0,-0.0813253340634262,1.051975457202968,0.5696090501843405,0,-1.445703270602362,0.0913862754869155,-0.1930590738640794,0,1.3584433680616088,-0.2565921691483788,-0.1113957764280226,0,-1.804688159032933,1.4711998499101504,-0.1859521577204721,0,-2.6592514943968646,0.0751044533578904,-0.4522022278438586,0,1.549230367661082,0.9436706553220512,-0.2715029086031251,0,-1.7052495067808076,-1.341008198786881,0.1022791167569194,0,0.964907917940404,0.3123390244004145,-0.3634837780906333,0,-3.530131059512441,0.4709869678827344,0.3557770479357645,0,-0.0730038905387123,-1.0004609928053434,-0.3051029667395681,0,1.3763647077852974
16,16,2.0640000000000014,0.3008282989222025,-0.0444392894997262,0,-3.5400284551071874,-0.4205468598007867,-0.0038962381515806,0,-0.0852249355664878,1.0542954174075996,0.5835197284526992,0,-1.4497774204507694,0.0905965710355208,-0.1989009253802221,0,1.3606107217060162,-0.2570464252352472,-0.1143091704169694,0,-1.8030931185356207,1.4704370641543518,-0.1922950411251558,0,-2.658630351014569,0.0732653956290886,-0.4623984681234969,0,1.5560652030067246,0.9425662424259428,-0.2776884207293062,0,-1.7022725090997448,-1.340594619431944,0.1037707449422135,0,0.966148487853922,0.3108609898686685,-0.3716137236615551,0,-3.524560188717596,0.4724310457442816,0.3628502514510388,0,-0.0765455209075303,-1.0016938338035,-0.3092884065379694,0,1.3771516104882475
17,17,2.0680000000000014,0.3006456701067992,-0.0460584483285125,0,-3.537908922973861,-0.4205610549950851,-0.0034397912215209,0,-0.0892387668034456,1.0566705341105649,0.5972717372395631,0,-1.4539826551243815,0.0897835401184751,-0.204729574738915,0,1.3629149346884792,-0.2575122556691497,-0.1171970621060037,0,-1.801435038786302,1.469648876228746,-0.1986487522957031,0,-2.657986091758427,0.0713858578014934,-0.4724967163333311,0,1.5630907745523874,0.941436937533064,-0.2839249137691136,0,-1.6992293563807663,-1.34017491082007,0.105316587351447,0,0.9674385047371366,0.3093505662161018,-0.3797033478692793,0,-3.5188486905431846,0.473903118194928,0.3698259006228657,0,-0.0802280893886657,-1.00294302711368,-0.3133445546937634,0,1.3779132633236923
18,18,2.0720000000000014,0.3004564229637083,-0.0477245737423882,0,-3.5357265114550835,-0.4205732124603312,-0.0029141585130905,0,-0.0933795410301129,1.0591002079435992,0.6108768603967843,0,-1.4583269769744014,0.0889472572457004,-0.2105379516530839,0,1.3653595484134693,-0.2579895603112782,-0.1200600285925137,0,-1.799673952909263,1.4688352447009028,-0.2050126999823195,0,-2.657312118934785,0.0694662187267811,-0.4825012077189095,0,1.570296957321336,0.9402825437025392,-0.2902100988976288,0,-1.6961166715601537,-1.3397488525325052,0.1069177546763644,0,0.9687841867395572,0.3078078945350913,-0.3877592237879799,0,-3.513013264880108,0.4754027766168335,0.376697915098349,0,-0.0840374639742314,-1.004208037447409,-0.3172653267957779,0,1.3786522691197878
19,19,2.0760000000000014,0.3002603820681352,-0.0494336367584919,0,-3.5335060766245485,-0.4205830915387408,-0.0023310699800885,0,-0.0976189522274697,1.0615838865170428,0.6243467883085799,0,-1.4628010792419437,0.0880878206669503,-0.2163204623142693,0,1.36797060396926,-0.2584782334457937,-0.1228961029424061,0,-1.797838384987482,1.467996126128618,-0.2113877397046856,0,-2.656616631997396,0.0675068414351077,-0.4924158112411155,0,1.577683216330921,0.9391028696000944,-0.2965428463825819,0,-1.6929220560110838,-1.339316219853511,0.1085753252148404,0,0.9701940734852882,0.3062330914954924,-0.3957873135593346,0,-3.507060142447359,0.4769295926674783,0.3834617023079018,0,-0.0880142139660111,-1.0054883060837685,-0.3210449468840286,0,1.379349068865604
20,20,2.0800000000000014,0.3000564680246761,-0.0516409607260118,0,-3.5317342560894707,-0.4205900638031183,-0.001486815521941,0,-0.103310098966304,1.0641194945882075,0.6369085056522291,0,-1.467908679537456,0.0872047325072028,-0.2223807745150692,0,1.3704799098773075,-0.2589788732887432,-0.1260584371312136,0,-1.7973179039771283,1.46713141420188,-0.2178046983148417,0,-2.656662348994371,0.0655087738923252,-0.5018947921855846,0,1.5863878198626051,0.9379000128089052,-0.301779740185295,0,-1.6890441289110478,-1.3388780742954514,0.1096452178079455,0,0.972692855399132,0.3046277091351847,-0.4030645651161797,0,-3.502302653545079,0.4784871191451857,0.3921129610035968,0,-0.0908090271849856,-1.0067885243897103,-0.3273143096907246,0,1.3814657070443608
21,21,2.0840000000000014,0.2998421692184442,-0.0541964238212718,0,-3.530356690042922,-0.4205929013502573,-0.0004634473001006,0,-0.110115916789784,1.0667013680911783,0.6483939294298267,0,-1.473522353036853,0.0862966662422909,-0.2285665866058579,0,1.3729302015121565,-0.2594935076923055,-0.12954380373539,0,-1.7978579197072246,1.466240587782279,-0.224363179241358,0,-2.65734674952595,0.0634743006714769,-0.510998065326484,0,1.596202450837631,0.936680772944598,-0.3058739161350831,0,-1.6846235304992756,-1.3384384704836734,0.1099631419364428,0,0.9760677175478334,0.30299574138014,-0.4097606329738805,0,-3.4984682346829072,0.4800858776005083,0.4022743860391723,0,-0.0927585281560856,-1.0081234818423606,-0.3359243624521029,0,1.3847286526148204
22,22,2.0880000000000014,0.2996180114927456,-0.056633744878106,0,-3.5288434393880697,-0.4205918287346721,0.0005007346655901,0,-0.116543616766373,1.0693282140579232,0.6595628239456203,0,-1.4790669214440388,0.0853644574091327,-0.2345556262099914,0,1.3756078224398898,-0.2600220338289938,-0.1330122806962121,0,-1.7978232992856096,1.465322947275721,-0.2311168227595499,0,-2.657807403056512,0.0614034606208673,-0.5200895275812853,0,1.6058938522970554,0.935445137568426,-0.3099774175216405,0,-1.6803970618558746,-1.3379978153086205,0.1102119004658206,0,0.979112352280282,0.3013364204872548,-0.4166467734390274,0,-3.49407525816547,0.4817235381989125,0.4118652380623259,0,-0.0953314159923588,-1.009491407068866,-0.3440395588792352,0,1.3875207884827263
23,23,2.0920000000000014,0.2993843843670102,-0.058980243991977,0,-3.527175156732203,-0.4205869717327035,0.0014414270880755,0,-0.1226782293826761,1.0719989655705615,0.6704810630148659,0,-1.484587436298667,0.0844088167275651,-0.2403732693806691,0,1.3784653309557948,-0.2605642518023512,-0.1364209541364587,0,-1.7972996275585782,1.4643777429958684,-0.2380546684855229,0,-2.6580691934158653,0.0592962988383598,-0.5291690728752041,0,1.6154762907408082,0.934192971843315,-0.3141224704220874,0,-1.676317837367189,-1.337556316307726,0.1104142062048224,0,0.9818970304426736,0.2996490894404036,-0.4236887856253459,0,-3.489205174053466,0.4833980664347381,0.4209653299284817,0,-0.0985067850476498,-1.0108902777547455,-0.3516468506465462,0,1.389880285248009
24,24,2.0960000000000014,0.2991415840275619,-0.0612580150636869,0,-3.5253489297372536,-0.4205783571364603,0.0023802316830451,0,-0.1285456351229998,1.0747127909086986,0.6812051587423731,0,-1.490099241237159,0.0834303553409323,-0.2460441088759721,0,1.3815273313528864,-0.2611198435164598,-0.1397442026456423,0,-1.7963511445947216,1.4634042820956636,-0.2451615806590409,0,-2.658155166486284,0.0571528757211764,-0.5382319587818785,0,1.6249749278121333,0.932924020736838,-0.3183383848412887,0,-1.6723696198861593,-1.3371140834245432,0.1105949903985856,0,0.9844687729207484,0.2979332097808849,-0.4308584976831498,0,-3.483882247585523,0.4851076624972014,0.4296273163088096,0,-0.1021655642596297,-1.0123180457727237,-0.358741691244558,0,1.3918910430762066
25,25,2.1000000000000014,0.2988898294911219,-0.0634854628380025,0,-3.523418764366082,-0.4205659516228531,0.0033302925094434,0,-0.1342242980168925,1.0774690620013745,0.6917841949402662,0,-1.4956335919996733,0.0824295984832902,-0.2515885955397122,0,1.384819800476046,-0.2616884239275376,-0.1429679243088573,0,-1.7950259278948235,1.462401941983192,-0.2524193277425901,0,-2.658084141688045,0.0549732772285128,-0.5472714585158963,0,1.634402191970037,0.9316379221039373,-0.3226510891992979,0,-1.6685236926700544,-1.336671126388678,0.1107793356559435,0,0.9868754133577496,0.2961883437106759,-0.438131753532712,0,-3.47816656217396,0.4868506890062538,0.4378884031338581,0,-0.1062721642554216,-1.0137726589009473,-0.3653240548328619,0,1.393590964130527
26,26,2.104000000000001,0.2986292731298047,-0.0656786655440658,0,-3.521352407154436,-0.4205496917509531,0.0042975358526536,0,-0.1397614321051835,1.080267328162396,0.7022609469787995,0,-1.501214668981732,0.0814070036200674,-0.2570225315403622,0,1.388310353770119,-0.2622695724847109,-0.1460847929809172,0,-1.7933535293242844,1.461370178188061,-0.2598080606491026,0,-2.657868558416625,0.0527576183982708,-0.5562802418098661,0,1.64385931544111,0.9303342220660556,-0.3270825317282771,0,-1.6647627794274984,-1.336227355554225,0.110991994244982,0,0.9891561152285068,0.2944141364649368,-0.4454888841353314,0,-3.472171316577707,0.4886256230245041,0.4457747514214035,0,-0.1107488541158268,-1.015252078856237,-0.3713984253433278,0,1.3950274471591448
27,27,2.108000000000001,0.2983600129422091,-0.0678504460545114,0,-3.5191642519372404,-0.4205294991301767,0.0052850820012478,0,-0.1451925446829502,1.0831072881221628,0.712670992038489,0,-1.5068588362180937,0.0803629681973704,-0.2623606013423773,0,1.3919881825331064,-0.2628628510005079,-0.1490912839015102,0,-1.7913999603616393,1.4603085263693931,-0.2673077674349794,0,-2.6575265115398805,0.0505060534407826,-0.5652478774846744,0,1.653283155355017,0.92901239230666,-0.3316502442119038,0,-1.6610428136293902,-1.3357825884192989,0.1112556789441954,0,0.9913541710691608,0.2926102978593989,-0.4529148411427073,0,-3.465866667603123,0.4904310328380583,0.4533082337790992,0,-0.1156024162829695,-1.016754301119029,-0.3769744140239581,0,1.396222532958729
28,28,2.112000000000001,0.2980821011674739,-0.0700117929567638,0,-3.5168914728335023,-0.4205052895497827,0.0062939159754608,0,-0.1505820639566969,1.0859887661689316,0.7230443497014523,0,-1.5125897545697065,0.0792978381073551,-0.2676151023615228,0,1.3958811086175216,-0.2634678225380729,-0.1519888548848127,0,-1.7891590091548508,1.4592166030588984,-0.2748982419424315,0,-2.6570635560893483,0.0482187656936691,-0.5741680681226323,0,1.6627380435927808,0.9276718433658848,-0.3363687675196001,0,-1.6573682854963665,-1.3353365530246235,0.1115926230286807,0,0.9934875818668828,0.2907765966528069,-0.4603950698039327,0,-3.459329936505787,0.4922655533140205,0.4605040199796116,0,-0.1207488335531483,-1.0182773614048637,-0.3820621563758452,0,1.3972237963083378
29,29,2.116000000000001,0.2977955501533856,-0.072172336826229,0,-3.514505817412313,-0.4204769816334384,0.0073228548493005,0,-0.1559242877975028,1.088911691427019,0.7334059649853858,0,-1.5184083971219395,0.078211922151819,-0.272794359895246,0,1.3999813964153105,-0.2640840550953261,-0.1547786913483793,0,-1.7866687271913682,1.458094101938342,-0.2825605593159633,0,-2.656491599655737,0.0458959678334092,-0.5830332254465311,0,1.672227974029061,0.9263119392639384,-0.341248791511465,0,-1.6537260766504944,-1.3348888979605062,0.1120219278397288,0,0.9955783174138488,0.2889128486721121,-0.4679186672412218,0,-3.45254543075692,0.4941278787318572,0.4673768721258952,0,-0.1261219588556635,-1.0198193444117198,-0.3866745032410888,0,1.398078243359557
